delivery_detail_id,source_header_id,source_line_id,inventory_item_id,requested_quantity,shipped_quantity,released_status,actual_shipment_date,delivery_date,ship_from_org_id,ship_to_location_id,created_date,last_update_date
1100001609,900000861,1000001776,25111,18.75,12.78,SHIPPED,2025-06-30 03:57:00,2025-07-02 03:57:00,3,200000750,2025-06-26 03:57:00,2025-06-26 03:57:00
1100001610,900000861,1000001777,61921,9.84,9.84,SHIPPED,2025-07-01 03:57:00,2025-07-03 03:57:00,2,200000750,2025-06-26 03:57:00,2025-06-26 03:57:00
1100001611,900000862,1000001778,17963,5.57,5.57,SHIPPED,2024-08-24 04:00:00,2024-08-28 04:00:00,5,200000281,2024-08-12 04:00:00,2024-08-12 04:00:00
1100001612,900000862,1000001779,44125,14.36,14.36,SHIPPED,2024-08-18 04:00:00,2024-08-22 04:00:00,5,200000281,2024-08-12 04:00:00,2024-08-12 04:00:00
1100001613,900000863,1000001780,51419,17.44,14.78,SHIPPED,2024-10-04 06:15:00,2024-10-08 06:15:00,2,200000544,2024-09-26 06:15:00,2024-09-26 06:15:00
1100001614,900000863,1000001781,15823,15.14,15.14,SHIPPED,2024-10-05 06:15:00,2024-10-06 06:15:00,2,200000544,2024-09-26 06:15:00,2024-09-26 06:15:00
1100001615,900000864,1000001782,88519,19.82,19.82,SHIPPED,2024-12-28 20:41:00,2024-12-29 20:41:00,5,200000031,2024-12-18 20:41:00,2024-12-18 20:41:00
1100001616,900000865,1000001783,70523,5.83,5.83,SHIPPED,2025-10-30 18:48:00,2025-11-03 18:48:00,1,200000902,2025-10-22 18:48:00,2025-10-22 18:48:00
1100001617,900000865,1000001784,57424,18.7,14.96,SHIPPED,2025-10-28 18:48:00,2025-10-29 18:48:00,5,200000902,2025-10-22 18:48:00,2025-10-22 18:48:00
1100001618,900000866,1000001785,35548,11.66,11.66,SHIPPED,2025-02-27 04:19:00,2025-02-28 04:19:00,1,200000961,2025-02-14 04:19:00,2025-02-14 04:19:00
1100001619,900000866,1000001786,43667,15.89,13.2,SHIPPED,2025-02-25 04:19:00,2025-03-01 04:19:00,2,200000961,2025-02-14 04:19:00,2025-02-14 04:19:00
1100001620,900000866,1000001787,79612,4.46,4.46,SHIPPED,2025-02-21 04:19:00,2025-02-25 04:19:00,4,200000961,2025-02-14 04:19:00,2025-02-14 04:19:00
1100001621,900000867,1000001788,88319,11.61,7.65,SHIPPED,2026-01-18 15:51:00,2026-01-23 15:51:00,2,200000642,2026-01-14 15:51:00,2026-01-14 15:51:00
1100001622,900000868,1000001789,13706,9.46,4.21,SHIPPED,2025-06-12 02:18:00,2025-06-13 02:18:00,3,200000922,2025-05-30 02:18:00,2025-05-30 02:18:00
1100001623,900000868,1000001790,44877,17.16,17.16,SHIPPED,2025-06-07 02:18:00,2025-06-10 02:18:00,2,200000922,2025-05-30 02:18:00,2025-05-30 02:18:00
1100001624,900000868,1000001791,61718,6.34,6.34,SHIPPED,2025-06-09 02:18:00,2025-06-10 02:18:00,2,200000922,2025-05-30 02:18:00,2025-05-30 02:18:00
1100001625,900000869,1000001792,22462,6.39,6.39,SHIPPED,2025-02-01 01:44:00,2025-02-03 01:44:00,1,200000114,2025-01-21 01:44:00,2025-01-21 01:44:00
1100001626,900000869,1000001793,53824,1.31,1.31,SHIPPED,2025-01-28 01:44:00,2025-01-29 01:44:00,5,200000114,2025-01-21 01:44:00,2025-01-21 01:44:00
1100001627,900000869,1000001794,48381,15.52,15.52,SHIPPED,2025-02-07 01:44:00,2025-02-12 01:44:00,4,200000114,2025-01-21 01:44:00,2025-01-21 01:44:00
1100001628,900000870,1000001795,35061,16.54,16.54,SHIPPED,2026-02-26 19:14:00,2026-03-02 19:14:00,1,200000282,2026-02-20 19:14:00,2026-02-20 19:14:00
1100001629,900000870,1000001796,56764,16.05,16.05,SHIPPED,2026-03-03 19:14:00,2026-03-04 19:14:00,5,200000282,2026-02-20 19:14:00,2026-02-20 19:14:00
1100001630,900000870,1000001797,19189,12.67,12.67,SHIPPED,2026-03-02 19:14:00,2026-03-03 19:14:00,5,200000282,2026-02-20 19:14:00,2026-02-20 19:14:00
1100001631,900000870,1000001798,16038,9.35,9.35,SHIPPED,2026-03-04 19:14:00,2026-03-09 19:14:00,1,200000282,2026-02-20 19:14:00,2026-02-20 19:14:00
1100001632,900000870,1000001799,15797,2.64,2.64,SHIPPED,2026-02-24 19:14:00,2026-02-26 19:14:00,2,200000282,2026-02-20 19:14:00,2026-02-20 19:14:00
1100001633,900000871,1000001800,64931,17.34,17.34,SHIPPED,2024-04-27 11:49:00,2024-04-30 11:49:00,1,200000207,2024-04-18 11:49:00,2024-04-18 11:49:00
1100001634,900000873,1000001803,10594,13.92,11.59,SHIPPED,2025-08-11 07:33:00,2025-08-14 07:33:00,4,200000523,2025-07-29 07:33:00,2025-07-29 07:33:00
1100001635,900000874,1000001804,13028,5.69,5.69,SHIPPED,2025-09-10 04:13:00,2025-09-13 04:13:00,1,200000101,2025-08-24 04:13:00,2025-08-24 04:13:00
1100001636,900000875,1000001805,33023,15.12,15.12,SHIPPED,2025-11-13 06:04:00,2025-11-14 06:04:00,5,200000525,2025-10-29 06:04:00,2025-10-29 06:04:00
1100001637,900000876,1000001806,39217,15.72,15.72,SHIPPED,2025-10-29 15:05:00,2025-11-03 15:05:00,5,200000814,2025-10-23 15:05:00,2025-10-23 15:05:00
1100001638,900000877,1000001807,60533,14.49,14.49,SHIPPED,2025-07-05 12:10:00,2025-07-08 12:10:00,3,200000483,2025-06-18 12:10:00,2025-06-18 12:10:00
1100001639,900000878,1000001808,48993,2.53,2.53,SHIPPED,2025-11-20 09:29:00,2025-11-23 09:29:00,3,200000855,2025-11-17 09:29:00,2025-11-17 09:29:00
1100001640,900000878,1000001809,15684,9.46,9.46,SHIPPED,2025-11-28 09:29:00,2025-12-03 09:29:00,1,200000855,2025-11-17 09:29:00,2025-11-17 09:29:00
1100001641,900000878,1000001810,21538,16.15,16.15,SHIPPED,2025-11-19 09:29:00,2025-11-21 09:29:00,5,200000855,2025-11-17 09:29:00,2025-11-17 09:29:00
1100001642,900000879,1000001811,26138,9.92,9.92,SHIPPED,2025-08-23 11:39:00,2025-08-28 11:39:00,2,200000762,2025-08-08 11:39:00,2025-08-08 11:39:00
1100001643,900000879,1000001812,38704,7.89,7.89,SHIPPED,2025-08-11 11:39:00,2025-08-14 11:39:00,3,200000762,2025-08-08 11:39:00,2025-08-08 11:39:00
1100001644,900000880,1000001813,57838,4.22,4.22,SHIPPED,2026-02-10 05:18:00,2026-02-14 05:18:00,5,200000610,2026-01-25 05:18:00,2026-01-25 05:18:00
1100001645,900000880,1000001814,30676,11.48,11.48,SHIPPED,2026-02-10 05:18:00,2026-02-14 05:18:00,1,200000610,2026-01-25 05:18:00,2026-01-25 05:18:00
1100001646,900000880,1000001815,88696,6.59,6.59,SHIPPED,2026-02-08 05:18:00,2026-02-12 05:18:00,5,200000610,2026-01-25 05:18:00,2026-01-25 05:18:00
1100001647,900000880,1000001816,95452,14.09,10.17,SHIPPED,2026-01-31 05:18:00,2026-02-04 05:18:00,3,200000610,2026-01-25 05:18:00,2026-01-25 05:18:00
1100001648,900000881,1000001817,81590,1.38,1.16,SHIPPED,2025-12-05 02:31:00,2025-12-06 02:31:00,3,200000848,2025-12-01 02:31:00,2025-12-01 02:31:00
1100001649,900000881,1000001818,30563,4.47,4.47,SHIPPED,2025-12-13 02:31:00,2025-12-18 02:31:00,4,200000848,2025-12-01 02:31:00,2025-12-01 02:31:00
1100001650,900000882,1000001819,64790,13.54,13.54,SHIPPED,2025-01-30 15:18:00,2025-02-01 15:18:00,1,200000051,2025-01-17 15:18:00,2025-01-17 15:18:00
1100001651,900000882,1000001820,92505,2.84,2.39,SHIPPED,2025-02-02 15:18:00,2025-02-04 15:18:00,1,200000051,2025-01-17 15:18:00,2025-01-17 15:18:00
1100001652,900000882,1000001821,82412,3.61,3.61,SHIPPED,2025-02-03 15:18:00,2025-02-05 15:18:00,1,200000051,2025-01-17 15:18:00,2025-01-17 15:18:00
1100001653,900000883,1000001822,40030,14.52,14.52,SHIPPED,2025-03-14 23:33:00,2025-03-15 23:33:00,2,200000064,2025-03-02 23:33:00,2025-03-02 23:33:00
1100001654,900000884,1000001823,95336,6.52,5.47,SHIPPED,2025-09-29 13:46:00,2025-09-30 13:46:00,1,200000579,2025-09-15 13:46:00,2025-09-15 13:46:00
1100001655,900000885,1000001824,63643,13.35,13.35,SHIPPED,2024-07-02 18:30:00,2024-07-05 18:30:00,5,200000969,2024-06-17 18:30:00,2024-06-17 18:30:00
1100001656,900000886,1000001825,70672,13.32,13.32,SHIPPED,2025-10-09 03:45:00,2025-10-10 03:45:00,5,200000107,2025-09-27 03:45:00,2025-09-27 03:45:00
1100001657,900000888,1000001827,51408,1.83,1.54,SHIPPED,2024-07-26 06:54:00,2024-07-31 06:54:00,2,200000729,2024-07-24 06:54:00,2024-07-24 06:54:00
1100001658,900000888,1000001828,21716,19.83,19.83,SHIPPED,2024-07-27 06:54:00,2024-07-31 06:54:00,1,200000729,2024-07-24 06:54:00,2024-07-24 06:54:00
1100001659,900000889,1000001829,58327,5.56,5.56,SHIPPED,2024-06-13 08:19:00,2024-06-14 08:19:00,3,200000534,2024-05-31 08:19:00,2024-05-31 08:19:00
1100001660,900000889,1000001830,40362,18.9,18.9,SHIPPED,2024-06-16 08:19:00,2024-06-18 08:19:00,3,200000534,2024-05-31 08:19:00,2024-05-31 08:19:00
1100001661,900000889,1000001831,70743,11.19,10.03,SHIPPED,2024-06-14 08:19:00,2024-06-15 08:19:00,4,200000534,2024-05-31 08:19:00,2024-05-31 08:19:00
1100001662,900000892,1000001836,60603,3.2,3.2,SHIPPED,2025-11-26 17:25:00,2025-11-29 17:25:00,5,200000860,2025-11-20 17:25:00,2025-11-20 17:25:00
1100001663,900000892,1000001837,83895,15.6,15.6,SHIPPED,2025-11-30 17:25:00,2025-12-02 17:25:00,1,200000860,2025-11-20 17:25:00,2025-11-20 17:25:00
1100001664,900000893,1000001838,79729,3.4,3.4,SHIPPED,2024-05-18 00:46:00,2024-05-21 00:46:00,3,200000079,2024-05-12 00:46:00,2024-05-12 00:46:00
1100001665,900000894,1000001839,12080,10.25,10.25,SHIPPED,2024-06-08 01:14:00,2024-06-13 01:14:00,3,200000435,2024-05-24 01:14:00,2024-05-24 01:14:00
1100001666,900000894,1000001840,15126,17.77,17.77,SHIPPED,2024-06-04 01:14:00,2024-06-07 01:14:00,4,200000435,2024-05-24 01:14:00,2024-05-24 01:14:00
1100001667,900000894,1000001841,80170,16.27,16.27,SHIPPED,2024-06-11 01:14:00,2024-06-15 01:14:00,3,200000435,2024-05-24 01:14:00,2024-05-24 01:14:00
1100001668,900000895,1000001842,32089,6.53,6.53,SHIPPED,2024-10-21 12:10:00,2024-10-24 12:10:00,1,200000046,2024-10-05 12:10:00,2024-10-05 12:10:00
1100001669,900000896,1000001843,42302,15.66,15.66,SHIPPED,2024-04-18 01:13:00,2024-04-21 01:13:00,2,200000247,2024-04-14 01:13:00,2024-04-14 01:13:00
1100001670,900000896,1000001844,21804,13.65,13.65,SHIPPED,2024-04-27 01:13:00,2024-04-30 01:13:00,2,200000247,2024-04-14 01:13:00,2024-04-14 01:13:00
1100001671,900000896,1000001845,94128,17.02,17.02,SHIPPED,2024-04-24 01:13:00,2024-04-28 01:13:00,4,200000247,2024-04-14 01:13:00,2024-04-14 01:13:00
1100001672,900000896,1000001846,20522,3.19,3.19,SHIPPED,2024-04-25 01:13:00,2024-04-28 01:13:00,5,200000247,2024-04-14 01:13:00,2024-04-14 01:13:00
1100001673,900000897,1000001847,81606,14.57,14.57,SHIPPED,2025-02-28 20:02:00,2025-03-02 20:02:00,4,200000676,2025-02-27 20:02:00,2025-02-27 20:02:00
1100001674,900000898,1000001848,89826,17.29,17.29,SHIPPED,2025-01-15 00:13:00,2025-01-20 00:13:00,3,200000377,2025-01-08 00:13:00,2025-01-08 00:13:00
1100001675,900000900,1000001850,34874,6.99,5.93,SHIPPED,2026-01-14 16:12:00,2026-01-16 16:12:00,2,200000266,2025-12-27 16:12:00,2025-12-27 16:12:00
1100001676,900000901,1000001851,25360,18.96,18.96,SHIPPED,2025-02-02 08:15:00,2025-02-04 08:15:00,1,200000890,2025-01-24 08:15:00,2025-01-24 08:15:00
1100001677,900000902,1000001852,31197,2.2,2.2,SHIPPED,2024-08-20 05:47:00,2024-08-24 05:47:00,1,200000494,2024-08-09 05:47:00,2024-08-09 05:47:00
1100001678,900000903,1000001853,96375,10.6,10.6,SHIPPED,2024-06-18 07:34:00,2024-06-23 07:34:00,5,200000945,2024-06-09 07:34:00,2024-06-09 07:34:00
1100001679,900000904,1000001854,15296,18.98,18.98,SHIPPED,2024-07-07 00:36:00,2024-07-09 00:36:00,4,200000740,2024-06-20 00:36:00,2024-06-20 00:36:00
1100001680,900000905,1000001855,98753,3.05,3.05,SHIPPED,2024-09-30 17:08:00,2024-10-02 17:08:00,5,200000591,2024-09-13 17:08:00,2024-09-13 17:08:00
1100001681,900000905,1000001856,46335,19.0,19.0,SHIPPED,2024-09-18 17:08:00,2024-09-22 17:08:00,3,200000591,2024-09-13 17:08:00,2024-09-13 17:08:00
1100001682,900000906,1000001857,25251,14.53,14.53,SHIPPED,2024-10-24 02:43:00,2024-10-27 02:43:00,1,200000383,2024-10-15 02:43:00,2024-10-15 02:43:00
1100001683,900000906,1000001858,54485,5.88,5.88,SHIPPED,2024-10-16 02:43:00,2024-10-19 02:43:00,5,200000383,2024-10-15 02:43:00,2024-10-15 02:43:00
1100001684,900000907,1000001859,94979,13.38,13.38,SHIPPED,2025-01-12 00:40:00,2025-01-13 00:40:00,1,200000331,2025-01-04 00:40:00,2025-01-04 00:40:00
1100001685,900000907,1000001860,65545,5.19,5.19,SHIPPED,2025-01-21 00:40:00,2025-01-24 00:40:00,4,200000331,2025-01-04 00:40:00,2025-01-04 00:40:00
1100001686,900000908,1000001861,16368,15.15,15.15,SHIPPED,2025-01-27 01:46:00,2025-02-01 01:46:00,1,200000638,2025-01-22 01:46:00,2025-01-22 01:46:00
1100001687,900000908,1000001862,32180,7.3,7.3,SHIPPED,2025-02-06 01:46:00,2025-02-07 01:46:00,2,200000638,2025-01-22 01:46:00,2025-01-22 01:46:00
1100001688,900000908,1000001863,81829,2.59,2.59,SHIPPED,2025-01-27 01:46:00,2025-01-29 01:46:00,3,200000638,2025-01-22 01:46:00,2025-01-22 01:46:00
1100001689,900000908,1000001864,21495,3.68,3.68,SHIPPED,2025-01-26 01:46:00,2025-01-29 01:46:00,1,200000638,2025-01-22 01:46:00,2025-01-22 01:46:00
1100001690,900000908,1000001865,39734,8.97,8.97,SHIPPED,2025-02-04 01:46:00,2025-02-08 01:46:00,3,200000638,2025-01-22 01:46:00,2025-01-22 01:46:00
1100001691,900000909,1000001866,30929,10.74,10.74,SHIPPED,2024-10-02 23:32:00,2024-10-06 23:32:00,2,200000615,2024-09-24 23:32:00,2024-09-24 23:32:00
1100001692,900000910,1000001867,76288,15.29,15.29,SHIPPED,2026-01-18 17:35:00,2026-01-23 17:35:00,4,200000424,2026-01-04 17:35:00,2026-01-04 17:35:00
1100001693,900000911,1000001868,36821,13.9,13.9,SHIPPED,2024-04-30 07:27:00,2024-05-02 07:27:00,5,200000605,2024-04-17 07:27:00,2024-04-17 07:27:00
1100001694,900000912,1000001869,24172,10.72,10.72,SHIPPED,2024-07-30 03:49:00,2024-08-02 03:49:00,2,200000547,2024-07-25 03:49:00,2024-07-25 03:49:00
1100001695,900000912,1000001870,29647,17.71,17.71,SHIPPED,2024-08-03 03:49:00,2024-08-08 03:49:00,4,200000547,2024-07-25 03:49:00,2024-07-25 03:49:00
1100001696,900000913,1000001871,33012,3.84,3.84,SHIPPED,2025-06-19 19:00:00,2025-06-22 19:00:00,3,200000491,2025-06-10 19:00:00,2025-06-10 19:00:00
1100001697,900000913,1000001872,70459,13.85,13.85,SHIPPED,2025-06-14 19:00:00,2025-06-18 19:00:00,2,200000491,2025-06-10 19:00:00,2025-06-10 19:00:00
1100001698,900000914,1000001873,21020,4.49,4.49,SHIPPED,2024-05-19 06:20:00,2024-05-20 06:20:00,2,200000585,2024-05-04 06:20:00,2024-05-04 06:20:00
1100001699,900000915,1000001874,26769,4.33,1.82,SHIPPED,2024-09-12 12:40:00,2024-09-13 12:40:00,3,200000237,2024-09-03 12:40:00,2024-09-03 12:40:00
1100001700,900000916,1000001875,26236,16.39,12.05,SHIPPED,2024-12-02 22:43:00,2024-12-04 22:43:00,5,200000673,2024-11-18 22:43:00,2024-11-18 22:43:00
1100001701,900000917,1000001876,40599,17.86,17.86,SHIPPED,2025-12-11 17:24:00,2025-12-13 17:24:00,3,200000162,2025-11-27 17:24:00,2025-11-27 17:24:00
1100001702,900000917,1000001877,22202,1.69,1.23,SHIPPED,2025-12-09 17:24:00,2025-12-12 17:24:00,1,200000162,2025-11-27 17:24:00,2025-11-27 17:24:00
1100001703,900000917,1000001878,10008,15.44,15.44,SHIPPED,2025-12-10 17:24:00,2025-12-11 17:24:00,3,200000162,2025-11-27 17:24:00,2025-11-27 17:24:00
1100001704,900000918,1000001879,33125,7.61,5.67,SHIPPED,2026-04-09 14:17:00,2026-04-11 14:17:00,4,200000113,2026-03-29 14:17:00,2026-03-29 14:17:00
1100001705,900000919,1000001880,50725,9.09,9.09,SHIPPED,2025-02-14 01:14:00,2025-02-18 01:14:00,3,200000360,2025-02-02 01:14:00,2025-02-02 01:14:00
1100001706,900000919,1000001881,52097,14.4,10.81,SHIPPED,2025-02-10 01:14:00,2025-02-11 01:14:00,2,200000360,2025-02-02 01:14:00,2025-02-02 01:14:00
1100001707,900000919,1000001882,70053,5.71,3.2,SHIPPED,2025-02-12 01:14:00,2025-02-14 01:14:00,2,200000360,2025-02-02 01:14:00,2025-02-02 01:14:00
1100001708,900000920,1000001883,22594,19.54,19.54,SHIPPED,2024-07-26 06:49:00,2024-07-27 06:49:00,4,200000661,2024-07-14 06:49:00,2024-07-14 06:49:00
1100001709,900000921,1000001884,54675,13.38,13.38,SHIPPED,2026-03-22 04:20:00,2026-03-27 04:20:00,2,200000214,2026-03-09 04:20:00,2026-03-09 04:20:00
1100001710,900000921,1000001885,43845,1.82,1.82,SHIPPED,2026-03-22 04:20:00,2026-03-25 04:20:00,3,200000214,2026-03-09 04:20:00,2026-03-09 04:20:00
1100001711,900000922,1000001886,22831,6.32,6.32,SHIPPED,2024-05-30 14:05:00,2024-06-02 14:05:00,4,200000652,2024-05-19 14:05:00,2024-05-19 14:05:00
1100001712,900000922,1000001887,27219,17.89,17.89,SHIPPED,2024-05-31 14:05:00,2024-06-03 14:05:00,2,200000652,2024-05-19 14:05:00,2024-05-19 14:05:00
1100001713,900000923,1000001888,23723,14.68,14.68,SHIPPED,2025-10-21 07:18:00,2025-10-25 07:18:00,1,200000567,2025-10-09 07:18:00,2025-10-09 07:18:00
1100001714,900000923,1000001889,23800,17.55,17.55,SHIPPED,2025-10-17 07:18:00,2025-10-21 07:18:00,1,200000567,2025-10-09 07:18:00,2025-10-09 07:18:00
1100001715,900000923,1000001890,65834,19.59,19.59,SHIPPED,2025-10-17 07:18:00,2025-10-21 07:18:00,2,200000567,2025-10-09 07:18:00,2025-10-09 07:18:00
1100001716,900000923,1000001891,15313,1.92,1.92,SHIPPED,2025-10-23 07:18:00,2025-10-27 07:18:00,1,200000567,2025-10-09 07:18:00,2025-10-09 07:18:00
1100001717,900000923,1000001892,62864,8.53,8.53,SHIPPED,2025-10-13 07:18:00,2025-10-16 07:18:00,5,200000567,2025-10-09 07:18:00,2025-10-09 07:18:00
1100001718,900000925,1000001894,90080,4.89,4.89,SHIPPED,2024-05-16 22:37:00,2024-05-19 22:37:00,5,200000393,2024-04-30 22:37:00,2024-04-30 22:37:00
1100001719,900000925,1000001895,49520,12.93,8.13,SHIPPED,2024-05-08 22:37:00,2024-05-12 22:37:00,5,200000393,2024-04-30 22:37:00,2024-04-30 22:37:00
1100001720,900000925,1000001896,66242,17.21,17.21,SHIPPED,2024-05-16 22:37:00,2024-05-20 22:37:00,1,200000393,2024-04-30 22:37:00,2024-04-30 22:37:00
1100001721,900000926,1000001897,30502,19.81,19.81,SHIPPED,2025-07-16 09:16:00,2025-07-21 09:16:00,2,200000077,2025-07-08 09:16:00,2025-07-08 09:16:00
1100001722,900000927,1000001898,42015,13.09,13.09,SHIPPED,2024-12-21 10:43:00,2024-12-23 10:43:00,2,200000090,2024-12-19 10:43:00,2024-12-19 10:43:00
1100001723,900000928,1000001899,81763,13.86,13.86,SHIPPED,2024-05-20 22:26:00,2024-05-25 22:26:00,5,200000663,2024-05-14 22:26:00,2024-05-14 22:26:00
1100001724,900000928,1000001900,81111,8.92,8.92,SHIPPED,2024-05-27 22:26:00,2024-05-28 22:26:00,5,200000663,2024-05-14 22:26:00,2024-05-14 22:26:00
1100001725,900000929,1000001901,83650,12.96,12.96,SHIPPED,2025-05-14 14:27:00,2025-05-19 14:27:00,1,200000206,2025-04-29 14:27:00,2025-04-29 14:27:00
1100001726,900000929,1000001902,79461,6.98,6.98,SHIPPED,2025-05-15 14:27:00,2025-05-18 14:27:00,3,200000206,2025-04-29 14:27:00,2025-04-29 14:27:00
1100001727,900000931,1000001906,14441,9.5,9.5,SHIPPED,2025-04-09 11:25:00,2025-04-11 11:25:00,2,200000855,2025-04-04 11:25:00,2025-04-04 11:25:00
1100001728,900000931,1000001907,52169,6.14,6.14,SHIPPED,2025-04-12 11:25:00,2025-04-13 11:25:00,4,200000855,2025-04-04 11:25:00,2025-04-04 11:25:00
1100001729,900000932,1000001908,13893,13.84,13.84,SHIPPED,2025-03-25 11:41:00,2025-03-29 11:41:00,1,200000259,2025-03-17 11:41:00,2025-03-17 11:41:00
1100001730,900000932,1000001909,50110,19.24,19.24,SHIPPED,2025-03-30 11:41:00,2025-04-01 11:41:00,3,200000259,2025-03-17 11:41:00,2025-03-17 11:41:00
1100001731,900000932,1000001910,74592,5.33,5.33,SHIPPED,2025-03-20 11:41:00,2025-03-25 11:41:00,1,200000259,2025-03-17 11:41:00,2025-03-17 11:41:00
1100001732,900000933,1000001911,66466,3.6,3.6,SHIPPED,2026-02-20 11:51:00,2026-02-23 11:51:00,5,200000132,2026-02-14 11:51:00,2026-02-14 11:51:00
1100001733,900000933,1000001912,42292,14.67,14.67,SHIPPED,2026-02-20 11:51:00,2026-02-24 11:51:00,4,200000132,2026-02-14 11:51:00,2026-02-14 11:51:00
1100001734,900000934,1000001913,47024,13.61,13.61,SHIPPED,2024-12-29 08:42:00,2025-01-03 08:42:00,3,200000981,2024-12-22 08:42:00,2024-12-22 08:42:00
1100001735,900000934,1000001914,42208,18.09,18.09,SHIPPED,2025-01-02 08:42:00,2025-01-03 08:42:00,3,200000981,2024-12-22 08:42:00,2024-12-22 08:42:00
1100001736,900000934,1000001915,86206,10.73,10.73,SHIPPED,2025-01-04 08:42:00,2025-01-07 08:42:00,3,200000981,2024-12-22 08:42:00,2024-12-22 08:42:00
1100001737,900000934,1000001916,76965,17.29,17.29,SHIPPED,2025-01-02 08:42:00,2025-01-03 08:42:00,5,200000981,2024-12-22 08:42:00,2024-12-22 08:42:00
1100001738,900000934,1000001917,71438,5.42,5.42,SHIPPED,2025-01-03 08:42:00,2025-01-04 08:42:00,3,200000981,2024-12-22 08:42:00,2024-12-22 08:42:00
1100001739,900000935,1000001918,78322,4.29,4.29,SHIPPED,2025-12-22 14:26:00,2025-12-25 14:26:00,4,200000595,2025-12-10 14:26:00,2025-12-10 14:26:00
1100001740,900000937,1000001921,38694,11.48,11.48,SHIPPED,2024-05-15 03:29:00,2024-05-17 03:29:00,2,200000930,2024-04-30 03:29:00,2024-04-30 03:29:00
1100001741,900000937,1000001922,66295,2.83,2.83,SHIPPED,2024-05-10 03:29:00,2024-05-11 03:29:00,1,200000930,2024-04-30 03:29:00,2024-04-30 03:29:00
1100001742,900000937,1000001923,98917,7.8,7.8,SHIPPED,2024-05-06 03:29:00,2024-05-08 03:29:00,3,200000930,2024-04-30 03:29:00,2024-04-30 03:29:00
1100001743,900000938,1000001924,60310,6.1,6.1,SHIPPED,2024-07-19 00:06:00,2024-07-20 00:06:00,2,200000400,2024-07-09 00:06:00,2024-07-09 00:06:00
1100001744,900000938,1000001925,62632,14.07,14.07,SHIPPED,2024-07-13 00:06:00,2024-07-15 00:06:00,2,200000400,2024-07-09 00:06:00,2024-07-09 00:06:00
1100001745,900000939,1000001926,10186,18.62,18.62,SHIPPED,2024-09-06 09:42:00,2024-09-10 09:42:00,3,200000556,2024-08-27 09:42:00,2024-08-27 09:42:00
1100001746,900000939,1000001927,71293,15.47,12.85,SHIPPED,2024-09-10 09:42:00,2024-09-12 09:42:00,3,200000556,2024-08-27 09:42:00,2024-08-27 09:42:00
1100001747,900000940,1000001928,56731,15.59,15.59,SHIPPED,2024-08-06 03:41:00,2024-08-11 03:41:00,5,200000099,2024-07-23 03:41:00,2024-07-23 03:41:00
1100001748,900000940,1000001929,76432,3.07,3.07,SHIPPED,2024-08-02 03:41:00,2024-08-03 03:41:00,4,200000099,2024-07-23 03:41:00,2024-07-23 03:41:00
1100001749,900000942,1000001931,59114,9.37,4.23,SHIPPED,2025-02-13 03:01:00,2025-02-14 03:01:00,3,200000376,2025-01-30 03:01:00,2025-01-30 03:01:00
1100001750,900000942,1000001932,69389,10.19,10.19,SHIPPED,2025-02-11 03:01:00,2025-02-12 03:01:00,5,200000376,2025-01-30 03:01:00,2025-01-30 03:01:00
1100001751,900000943,1000001933,20359,2.08,2.08,SHIPPED,2024-06-25 10:52:00,2024-06-26 10:52:00,3,200000542,2024-06-23 10:52:00,2024-06-23 10:52:00
1100001752,900000944,1000001934,36903,18.51,18.51,SHIPPED,2025-01-14 07:39:00,2025-01-16 07:39:00,5,200000337,2025-01-11 07:39:00,2025-01-11 07:39:00
1100001753,900000945,1000001935,60817,8.03,7.17,SHIPPED,2025-06-26 09:00:00,2025-06-29 09:00:00,5,200000889,2025-06-22 09:00:00,2025-06-22 09:00:00
1100001754,900000947,1000001938,27055,14.75,14.75,SHIPPED,2025-11-14 14:39:00,2025-11-15 14:39:00,5,200000923,2025-11-06 14:39:00,2025-11-06 14:39:00
1100001755,900000947,1000001939,69956,10.86,10.86,SHIPPED,2025-11-08 14:39:00,2025-11-10 14:39:00,3,200000923,2025-11-06 14:39:00,2025-11-06 14:39:00
