header_id,order_number,sold_to_org_id,ship_to_site_use_id,invoice_to_site_use_id,order_date,booked_date,order_type_code,order_currency_code,transactional_curr_code,order_amount,discount_amount,tax_amount,booked_flag,cancelled_flag,flow_status_code,salesrep_id,org_id,created_date,last_update_date
900000904,SO20240620000904,300000740,500001483,500001482,2024-06-20 00:36:00,2024-06-22 00:36:00,STANDARD,CNY,CNY,110964.55,13390.77,12765.83,Y,N,CLOSED,800000066,2,2024-06-20 00:36:00,2024-06-20 00:36:00
900000905,SO20240913000905,300000591,500001185,500001184,2024-09-13 17:08:00,2024-09-16 17:08:00,STANDARD,CNY,CNY,86813.86,3800.15,9987.44,Y,N,CLOSED,800000025,5,2024-09-13 17:08:00,2024-09-13 17:08:00
900000906,SO20241015000906,300000383,500000769,500000768,2024-10-15 02:43:00,2024-10-15 02:43:00,STANDARD,CNY,CNY,79732.76,0.0,9172.8,Y,N,CLOSED,800000068,4,2024-10-15 02:43:00,2024-10-15 02:43:00
900000907,SO20250104000907,300000331,500000665,500000664,2025-01-04 00:40:00,2025-01-07 00:40:00,STANDARD,CNY,CNY,141850.61,0.0,16319.09,Y,N,CLOSED,800000052,3,2025-01-04 00:40:00,2025-01-04 00:40:00
900000908,SO20250122000908,300000638,500001279,500001278,2025-01-22 01:46:00,2025-01-22 01:46:00,STANDARD,CNY,CNY,147601.51,4079.05,16980.71,N,N,ENTERED,800000065,5,2025-01-22 01:46:00,2025-01-22 01:46:00
900000909,SO20240924000909,300000615,500001233,500001232,2024-09-24 23:32:00,2024-09-24 23:32:00,STANDARD,CNY,CNY,83358.95,0.0,9589.97,Y,N,CLOSED,800000017,5,2024-09-24 23:32:00,2024-09-24 23:32:00
900000910,SO20260104000910,300000424,500000851,500000850,2026-01-04 17:35:00,2026-01-06 17:35:00,STANDARD,CNY,CNY,159175.65,0.0,18312.24,Y,N,CLOSED,800000025,3,2026-01-04 17:35:00,2026-01-04 17:35:00
900000911,SO20240417000911,300000605,500001213,500001212,2024-04-17 07:27:00,2024-04-19 07:27:00,STANDARD,CNY,CNY,45006.36,17429.35,5177.72,Y,N,CLOSED,800000059,2,2024-04-17 07:27:00,2024-04-17 07:27:00
900000912,SO20240725000912,300000547,500001097,500001096,2024-07-25 03:49:00,2024-07-25 03:49:00,STANDARD,CNY,CNY,85168.13,1538.14,9798.1,Y,N,CLOSED,800000064,4,2024-07-25 03:49:00,2024-07-25 03:49:00
900000913,SO20250610000913,300000491,500000985,500000984,2025-06-10 19:00:00,2025-06-10 19:00:00,STANDARD,CNY,CNY,116951.29,238.66,13454.57,Y,N,CLOSED,800000017,5,2025-06-10 19:00:00,2025-06-10 19:00:00
900000914,SO20240504000914,300000585,500001173,500001172,2024-05-04 06:20:00,2024-05-04 06:20:00,STANDARD,CNY,CNY,14022.89,0.0,1613.25,Y,N,CLOSED,800000043,2,2024-05-04 06:20:00,2024-05-04 06:20:00
900000915,SO20240903000915,300000237,500000477,500000476,2024-09-03 12:40:00,2024-09-05 12:40:00,STANDARD,CNY,CNY,48857.86,0.0,5620.82,Y,N,CLOSED,800000006,5,2024-09-03 12:40:00,2024-09-03 12:40:00
900000916,SO20241118000916,300000673,500001349,500001348,2024-11-18 22:43:00,2024-11-18 22:43:00,STANDARD,CNY,CNY,155274.96,7232.25,17863.49,Y,N,BOOKED,800000075,3,2024-11-18 22:43:00,2024-11-18 22:43:00
900000917,SO20251127000917,300000162,500000327,500000326,2025-11-27 17:24:00,2025-11-28 17:24:00,STANDARD,CNY,CNY,202928.88,7580.53,23345.8,Y,N,CLOSED,800000119,3,2025-11-27 17:24:00,2025-11-27 17:24:00
900000918,SO20260329000918,300000113,500000229,500000228,2026-03-29 14:17:00,2026-03-30 14:17:00,STANDARD,CNY,CNY,81932.92,0.0,9425.91,Y,N,BOOKED,800000105,3,2026-03-29 14:17:00,2026-03-29 14:17:00
900000919,SO20250202000919,300000360,500000723,500000722,2025-02-02 01:14:00,2025-02-05 01:14:00,STANDARD,CNY,CNY,160435.2,2140.51,18457.15,Y,N,CLOSED,800000080,4,2025-02-02 01:14:00,2025-02-02 01:14:00
900000920,SO20240714000920,300000661,500001325,500001324,2024-07-14 06:49:00,2024-07-17 06:49:00,STANDARD,CNY,CNY,69172.41,6801.68,7957.89,Y,N,CLOSED,800000071,2,2024-07-14 06:49:00,2024-07-14 06:49:00
900000921,SO20260309000921,300000214,500000431,500000430,2026-03-09 04:20:00,2026-03-10 04:20:00,STANDARD,CNY,CNY,40070.32,336.34,4609.86,Y,N,CLOSED,800000054,3,2026-03-09 04:20:00,2026-03-09 04:20:00
900000922,SO20240519000922,300000652,500001307,500001306,2024-05-19 14:05:00,2024-05-20 14:05:00,STANDARD,CNY,CNY,136894.72,5139.98,15748.95,Y,N,CLOSED,800000097,2,2024-05-19 14:05:00,2024-05-19 14:05:00
900000923,SO20251009000923,300000567,500001137,500001136,2025-10-09 07:18:00,2025-10-09 07:18:00,STANDARD,CNY,CNY,308128.8,13813.39,35448.45,Y,N,CLOSED,800000002,3,2025-10-09 07:18:00,2025-10-09 07:18:00
900000924,SO20250831000924,300000540,500001083,500001082,2025-08-31 08:22:00,2025-09-02 08:22:00,STANDARD,CNY,CNY,26005.83,469.67,2991.82,Y,Y,CANCELLED,800000057,4,2025-08-31 08:22:00,2025-08-31 08:22:00
900000925,SO20240430000925,300000393,500000789,500000788,2024-04-30 22:37:00,2024-05-01 22:37:00,STANDARD,CNY,CNY,204244.41,13558.09,23497.15,Y,N,CLOSED,800000037,2,2024-04-30 22:37:00,2024-04-30 22:37:00
900000926,SO20250708000926,300000077,500000157,500000156,2025-07-08 09:16:00,2025-07-11 09:16:00,STANDARD,CNY,CNY,106306.22,0.0,12229.92,Y,N,CLOSED,800000053,2,2025-07-08 09:16:00,2025-07-08 09:16:00
900000927,SO20241219000927,300000090,500000183,500000182,2024-12-19 10:43:00,2024-12-20 10:43:00,STANDARD,CNY,CNY,4835.85,372.15,556.34,Y,N,CLOSED,800000055,1,2024-12-19 10:43:00,2024-12-19 10:43:00
900000928,SO20240514000928,300000663,500001329,500001328,2024-05-14 22:26:00,2024-05-16 22:26:00,STANDARD,CNY,CNY,67521.49,927.65,7767.96,Y,N,CLOSED,800000012,3,2024-05-14 22:26:00,2024-05-14 22:26:00
900000929,SO20250429000929,300000206,500000415,500000414,2025-04-29 14:27:00,2025-05-01 14:27:00,STANDARD,CNY,CNY,159665.23,2289.3,18368.57,Y,N,CLOSED,800000025,1,2025-04-29 14:27:00,2025-04-29 14:27:00
900000930,SO20250904000930,300000832,500001667,500001666,2025-09-04 03:57:00,2025-09-04 03:57:00,STANDARD,CNY,CNY,186416.49,16611.11,21446.14,Y,Y,CANCELLED,800000076,5,2025-09-04 03:57:00,2025-09-04 03:57:00
900000931,SO20250404000931,300000855,500001713,500001712,2025-04-04 11:25:00,2025-04-05 11:25:00,STANDARD,CNY,CNY,86839.49,787.58,9990.39,Y,N,BOOKED,800000051,2,2025-04-04 11:25:00,2025-04-04 11:25:00
900000932,SO20250317000932,300000259,500000521,500000520,2025-03-17 11:41:00,2025-03-19 11:41:00,STANDARD,CNY,CNY,188564.56,1796.23,21693.27,Y,N,CLOSED,800000113,1,2025-03-17 11:41:00,2025-03-17 11:41:00
900000933,SO20260214000933,300000132,500000267,500000266,2026-02-14 11:51:00,2026-02-16 11:51:00,STANDARD,CNY,CNY,146265.98,10894.54,16827.06,Y,N,CLOSED,800000094,3,2026-02-14 11:51:00,2026-02-14 11:51:00
900000934,SO20241222000934,300000981,500001965,500001964,2024-12-22 08:42:00,2024-12-25 08:42:00,STANDARD,CNY,CNY,314857.78,21315.41,36222.57,Y,N,CLOSED,800000109,2,2024-12-22 08:42:00,2024-12-22 08:42:00
900000935,SO20251210000935,300000595,500001193,500001192,2025-12-10 14:26:00,2025-12-10 14:26:00,STANDARD,CNY,CNY,31084.81,561.39,3576.13,Y,N,CLOSED,800000072,4,2025-12-10 14:26:00,2025-12-10 14:26:00
900000936,SO20250617000936,300000956,500001915,500001914,2025-06-17 21:36:00,2025-06-19 21:36:00,STANDARD,CNY,CNY,129054.55,14688.54,14846.98,Y,Y,CANCELLED,800000094,3,2025-06-17 21:36:00,2025-06-17 21:36:00
900000937,SO20240430000937,300000930,500001863,500001862,2024-04-30 03:29:00,2024-05-03 03:29:00,STANDARD,CNY,CNY,92645.88,6953.03,10658.37,Y,N,CLOSED,800000044,4,2024-04-30 03:29:00,2024-04-30 03:29:00
900000938,SO20240709000938,300000400,500000803,500000802,2024-07-09 00:06:00,2024-07-12 00:06:00,STANDARD,CNY,CNY,151577.39,8389.82,17438.1,Y,N,CLOSED,800000009,4,2024-07-09 00:06:00,2024-07-09 00:06:00
900000939,SO20240827000939,300000556,500001115,500001114,2024-08-27 09:42:00,2024-08-28 09:42:00,STANDARD,CNY,CNY,260617.52,11550.17,29982.55,Y,N,CLOSED,800000048,3,2024-08-27 09:42:00,2024-08-27 09:42:00
900000940,SO20240723000940,300000099,500000201,500000200,2024-07-23 03:41:00,2024-07-25 03:41:00,STANDARD,CNY,CNY,58966.24,1203.39,6783.73,Y,N,CLOSED,800000037,3,2024-07-23 03:41:00,2024-07-23 03:41:00
900000941,SO20260122000941,300000927,500001857,500001856,2026-01-22 03:18:00,2026-01-23 03:18:00,STANDARD,CNY,CNY,13372.65,1314.92,1538.45,Y,Y,CANCELLED,800000112,3,2026-01-22 03:18:00,2026-01-22 03:18:00
900000942,SO20250130000942,300000376,500000755,500000754,2025-01-30 03:01:00,2025-02-02 03:01:00,STANDARD,CNY,CNY,115708.99,1979.82,13311.66,Y,N,CLOSED,800000101,4,2025-01-30 03:01:00,2025-01-30 03:01:00
900000943,SO20240623000943,300000542,500001087,500001086,2024-06-23 10:52:00,2024-06-24 10:52:00,STANDARD,CNY,CNY,15310.31,0.0,1761.36,Y,N,CLOSED,800000078,2,2024-06-23 10:52:00,2024-06-23 10:52:00
900000944,SO20250111000944,300000337,500000677,500000676,2025-01-11 07:39:00,2025-01-11 07:39:00,STANDARD,CNY,CNY,167515.92,16471.49,19271.74,Y,N,BOOKED,800000104,4,2025-01-11 07:39:00,2025-01-11 07:39:00
900000945,SO20250622000945,300000889,500001781,500001780,2025-06-22 09:00:00,2025-06-22 09:00:00,STANDARD,CNY,CNY,23363.47,12474.36,2687.83,Y,N,BOOKED,800000019,2,2025-06-22 09:00:00,2025-06-22 09:00:00
900000946,SO20250220000946,300000513,500001029,500001028,2025-02-20 19:28:00,2025-02-20 19:28:00,STANDARD,CNY,CNY,126926.94,10612.49,14602.22,Y,Y,CANCELLED,800000011,5,2025-02-20 19:28:00,2025-02-20 19:28:00
900000947,SO20251106000947,300000923,500001849,500001848,2025-11-06 14:39:00,2025-11-06 14:39:00,STANDARD,CNY,CNY,114641.5,1404.52,13188.84,Y,N,BOOKED,800000078,2,2025-11-06 14:39:00,2025-11-06 14:39:00
900000948,SO20251130000948,300000629,500001261,500001260,2025-11-30 15:17:00,2025-11-30 15:17:00,STANDARD,CNY,CNY,59856.54,5810.11,6886.15,Y,N,CLOSED,800000002,3,2025-11-30 15:17:00,2025-11-30 15:17:00
900000949,SO20250128000949,300000248,500000499,500000498,2025-01-28 04:50:00,2025-01-28 04:50:00,STANDARD,CNY,CNY,151529.87,11660.57,17432.64,Y,N,BOOKED,800000008,4,2025-01-28 04:50:00,2025-01-28 04:50:00
900000950,SO20250612000950,300000624,500001251,500001250,2025-06-12 23:40:00,2025-06-12 23:40:00,STANDARD,CNY,CNY,117891.72,2703.8,13562.76,Y,N,BOOKED,800000103,2,2025-06-12 23:40:00,2025-06-12 23:40:00
900000951,SO20240911000951,300000108,500000219,500000218,2024-09-11 06:34:00,2024-09-12 06:34:00,STANDARD,CNY,CNY,123419.96,8257.43,14198.76,Y,N,CLOSED,800000099,1,2024-09-11 06:34:00,2024-09-11 06:34:00
900000952,SO20260105000952,300000313,500000629,500000628,2026-01-05 00:05:00,2026-01-05 00:05:00,STANDARD,CNY,CNY,221503.65,2649.22,25482.72,Y,N,BOOKED,800000024,2,2026-01-05 00:05:00,2026-01-05 00:05:00
900000953,SO20251011000953,300000146,500000295,500000294,2025-10-11 21:52:00,2025-10-13 21:52:00,STANDARD,CNY,CNY,118381.51,9109.74,13619.11,Y,N,CLOSED,800000081,3,2025-10-11 21:52:00,2025-10-11 21:52:00
900000954,SO20250505000954,300000120,500000243,500000242,2025-05-05 07:59:00,2025-05-07 07:59:00,STANDARD,CNY,CNY,20085.91,1545.65,2310.77,Y,N,CLOSED,800000081,1,2025-05-05 07:59:00,2025-05-05 07:59:00
900000955,SO20260202000955,300000580,500001163,500001162,2026-02-02 05:29:00,2026-02-03 05:29:00,STANDARD,CNY,CNY,18886.39,341.1,2172.77,Y,N,CLOSED,800000072,3,2026-02-02 05:29:00,2026-02-02 05:29:00
900000956,SO20250601000956,300000233,500000469,500000468,2025-06-01 06:14:00,2025-06-02 06:14:00,STANDARD,CNY,CNY,296258.58,4903.51,34082.84,Y,N,BOOKED,800000044,5,2025-06-01 06:14:00,2025-06-01 06:14:00
900000957,SO20241013000957,300000064,500000131,500000130,2024-10-13 13:45:00,2024-10-15 13:45:00,STANDARD,CNY,CNY,80397.25,0.0,9249.24,Y,N,CLOSED,800000092,3,2024-10-13 13:45:00,2024-10-13 13:45:00
900000958,SO20240606000958,300000847,500001697,500001696,2024-06-06 10:53:00,2024-06-09 10:53:00,STANDARD,CNY,CNY,26295.71,3173.25,3025.17,Y,N,CLOSED,800000003,4,2024-06-06 10:53:00,2024-06-06 10:53:00
900000959,SO20260205000959,300000050,500000103,500000102,2026-02-05 04:19:00,2026-02-05 04:19:00,STANDARD,CNY,CNY,46155.26,2149.75,5309.9,Y,N,CLOSED,800000110,1,2026-02-05 04:19:00,2026-02-05 04:19:00
900000960,SO20241214000960,300000203,500000409,500000408,2024-12-14 03:25:00,2024-12-16 03:25:00,STANDARD,CNY,CNY,89093.36,25350.39,10249.68,Y,N,CLOSED,800000004,2,2024-12-14 03:25:00,2024-12-14 03:25:00
900000961,SO20260315000961,300000867,500001737,500001736,2026-03-15 13:03:00,2026-03-16 13:03:00,STANDARD,CNY,CNY,199004.42,12462.16,22894.31,Y,N,BOOKED,800000104,4,2026-03-15 13:03:00,2026-03-15 13:03:00
900000962,SO20240504000962,300000321,500000645,500000644,2024-05-04 09:54:00,2024-05-07 09:54:00,STANDARD,CNY,CNY,106082.91,4891.66,12204.23,Y,N,CLOSED,800000114,1,2024-05-04 09:54:00,2024-05-04 09:54:00
900000963,SO20241024000963,300000802,500001607,500001606,2024-10-24 16:09:00,2024-10-27 16:09:00,STANDARD,CNY,CNY,18255.22,0.0,2100.16,Y,N,CLOSED,800000107,3,2024-10-24 16:09:00,2024-10-24 16:09:00
900000964,SO20250910000964,300000980,500001963,500001962,2025-09-10 15:01:00,2025-09-12 15:01:00,STANDARD,CNY,CNY,97687.05,7517.24,11238.33,Y,N,BOOKED,800000040,3,2025-09-10 15:01:00,2025-09-10 15:01:00
900000965,SO20241207000965,300000010,500000023,500000022,2024-12-07 00:47:00,2024-12-10 00:47:00,STANDARD,CNY,CNY,229156.51,9542.02,26363.14,Y,Y,CANCELLED,800000043,4,2024-12-07 00:47:00,2024-12-07 00:47:00
900000966,SO20240918000966,300000109,500000221,500000220,2024-09-18 19:11:00,2024-09-21 19:11:00,STANDARD,CNY,CNY,664.99,30.98,76.5,Y,N,CLOSED,800000043,1,2024-09-18 19:11:00,2024-09-18 19:11:00
900000967,SO20250101000967,300000846,500001695,500001694,2025-01-01 15:23:00,2025-01-04 15:23:00,STANDARD,CNY,CNY,9765.86,0.0,1123.51,Y,N,CLOSED,800000025,3,2025-01-01 15:23:00,2025-01-01 15:23:00
900000968,SO20240802000968,300000248,500000499,500000498,2024-08-02 01:04:00,2024-08-02 01:04:00,STANDARD,CNY,CNY,135501.6,379.0,15588.68,Y,N,CLOSED,800000022,4,2024-08-02 01:04:00,2024-08-02 01:04:00
900000969,SO20260217000969,300000505,500001013,500001012,2026-02-17 23:41:00,2026-02-18 23:41:00,STANDARD,CNY,CNY,248753.79,14326.39,28617.69,Y,N,CLOSED,800000075,3,2026-02-17 23:41:00,2026-02-17 23:41:00
900000970,SO20240810000970,300000120,500000243,500000242,2024-08-10 03:12:00,2024-08-12 03:12:00,STANDARD,CNY,CNY,68481.53,0.0,7878.41,Y,N,CLOSED,800000066,1,2024-08-10 03:12:00,2024-08-10 03:12:00
900000971,SO20260326000971,300000511,500001025,500001024,2026-03-26 02:32:00,2026-03-27 02:32:00,STANDARD,CNY,CNY,48174.94,4004.98,5542.25,Y,N,CLOSED,800000010,1,2026-03-26 02:32:00,2026-03-26 02:32:00
900000972,SO20251009000972,300000601,500001205,500001204,2025-10-09 04:53:00,2025-10-10 04:53:00,STANDARD,CNY,CNY,13300.81,1605.15,1530.18,Y,N,CLOSED,800000106,4,2025-10-09 04:53:00,2025-10-09 04:53:00
900000973,SO20251109000973,300000486,500000975,500000974,2025-11-09 05:43:00,2025-11-11 05:43:00,STANDARD,CNY,CNY,6384.67,627.78,734.52,Y,N,BOOKED,800000116,3,2025-11-09 05:43:00,2025-11-09 05:43:00
900000974,SO20251218000974,300000385,500000773,500000772,2025-12-18 08:19:00,2025-12-20 08:19:00,STANDARD,CNY,CNY,11069.5,1335.82,1273.48,Y,N,CLOSED,800000068,1,2025-12-18 08:19:00,2025-12-18 08:19:00
900000975,SO20240722000975,300000365,500000733,500000732,2024-07-22 08:37:00,2024-07-23 08:37:00,STANDARD,CNY,CNY,186206.89,584.61,21422.03,Y,N,CLOSED,800000018,1,2024-07-22 08:37:00,2024-07-22 08:37:00
900000976,SO20250403000976,300000690,500001383,500001382,2025-04-03 12:16:00,2025-04-06 12:16:00,STANDARD,CNY,CNY,40907.25,892.17,4706.14,Y,Y,CANCELLED,800000082,4,2025-04-03 12:16:00,2025-04-03 12:16:00
900000977,SO20250402000977,300000036,500000075,500000074,2025-04-02 08:54:00,2025-04-05 08:54:00,STANDARD,CNY,CNY,34233.81,618.22,3938.4,Y,N,CLOSED,800000012,3,2025-04-02 08:54:00,2025-04-02 08:54:00
900000978,SO20250804000978,300000917,500001837,500001836,2025-08-04 09:48:00,2025-08-05 09:48:00,STANDARD,CNY,CNY,257803.65,21341.12,29658.83,Y,N,CLOSED,800000004,3,2025-08-04 09:48:00,2025-08-04 09:48:00
900000979,SO20250301000979,300000767,500001537,500001536,2025-03-01 14:07:00,2025-03-03 14:07:00,STANDARD,CNY,CNY,35831.32,3523.3,4122.19,N,N,ENTERED,800000119,5,2025-03-01 14:07:00,2025-03-01 14:07:00
900000980,SO20240419000980,300000207,500000417,500000416,2024-04-19 15:21:00,2024-04-22 15:21:00,STANDARD,CNY,CNY,5800.43,104.76,667.31,Y,N,CLOSED,800000032,3,2024-04-19 15:21:00,2024-04-19 15:21:00
900000981,SO20240904000981,300000152,500000307,500000306,2024-09-04 04:20:00,2024-09-05 04:20:00,STANDARD,CNY,CNY,335959.24,21457.55,38650.18,Y,Y,CANCELLED,800000092,2,2024-09-04 04:20:00,2024-09-04 04:20:00
900000982,SO20260224000982,300000717,500001437,500001436,2026-02-24 05:32:00,2026-02-27 05:32:00,STANDARD,CNY,CNY,116098.86,1448.07,13356.51,Y,N,CLOSED,800000107,2,2026-02-24 05:32:00,2026-02-24 05:32:00
900000983,SO20240518000983,300000813,500001629,500001628,2024-05-18 14:13:00,2024-05-19 14:13:00,STANDARD,CNY,CNY,37658.37,4544.5,4332.38,Y,N,CLOSED,800000054,2,2024-05-18 14:13:00,2024-05-18 14:13:00
900000984,SO20241021000984,300000217,500000437,500000436,2024-10-21 04:25:00,2024-10-21 04:25:00,STANDARD,CNY,CNY,55642.3,0.0,6401.33,Y,N,CLOSED,800000001,2,2024-10-21 04:25:00,2024-10-21 04:25:00
900000985,SO20250709000985,300000125,500000253,500000252,2025-07-09 03:43:00,2025-07-10 03:43:00,STANDARD,CNY,CNY,268875.42,22407.86,30932.57,Y,Y,CANCELLED,800000025,4,2025-07-09 03:43:00,2025-07-09 03:43:00
900000986,SO20240908000986,300000681,500001365,500001364,2024-09-08 08:42:00,2024-09-10 08:42:00,STANDARD,CNY,CNY,146068.29,15994.11,16804.32,Y,Y,CANCELLED,800000015,3,2024-09-08 08:42:00,2024-09-08 08:42:00
900000987,SO20240506000987,300000613,500001229,500001228,2024-05-06 03:58:00,2024-05-07 03:58:00,STANDARD,CNY,CNY,347771.33,27312.24,40009.09,Y,Y,CANCELLED,800000071,3,2024-05-06 03:58:00,2024-05-06 03:58:00
900000988,SO20260121000988,300000163,500000329,500000328,2026-01-21 03:29:00,2026-01-21 03:29:00,STANDARD,CNY,CNY,199858.15,4928.14,22992.53,Y,N,BOOKED,800000044,5,2026-01-21 03:29:00,2026-01-21 03:29:00
900000989,SO20250213000989,300000136,500000275,500000274,2025-02-13 13:05:00,2025-02-15 13:05:00,STANDARD,CNY,CNY,54300.43,6150.24,6246.95,Y,N,CLOSED,800000118,3,2025-02-13 13:05:00,2025-02-13 13:05:00
900000990,SO20260201000990,300000423,500000849,500000848,2026-02-01 19:20:00,2026-02-01 19:20:00,STANDARD,CNY,CNY,154635.1,8950.7,17789.88,N,N,ENTERED,800000081,3,2026-02-01 19:20:00,2026-02-01 19:20:00
900000991,SO20240904000991,300000810,500001623,500001622,2024-09-04 09:21:00,2024-09-05 09:21:00,STANDARD,CNY,CNY,76971.72,7900.77,8855.15,Y,N,BOOKED,800000054,1,2024-09-04 09:21:00,2024-09-04 09:21:00
900000992,SO20260227000992,300000547,500001097,500001096,2026-02-27 15:18:00,2026-02-28 15:18:00,STANDARD,CNY,CNY,16818.64,1294.22,1934.89,Y,N,CLOSED,800000025,1,2026-02-27 15:18:00,2026-02-27 15:18:00
900000993,SO20260312000993,300000770,500001543,500001542,2026-03-12 03:29:00,2026-03-14 03:29:00,STANDARD,CNY,CNY,197006.83,0.0,22664.5,Y,N,BOOKED,800000074,4,2026-03-12 03:29:00,2026-03-12 03:29:00
900000994,SO20241128000994,300000320,500000643,500000642,2024-11-28 22:34:00,2024-12-01 22:34:00,STANDARD,CNY,CNY,110641.61,9458.3,12728.68,Y,N,CLOSED,800000045,1,2024-11-28 22:34:00,2024-11-28 22:34:00
900000995,SO20241008000995,300000156,500000315,500000314,2024-10-08 02:42:00,2024-10-11 02:42:00,STANDARD,CNY,CNY,10039.73,987.18,1155.01,Y,N,CLOSED,800000037,3,2024-10-08 02:42:00,2024-10-08 02:42:00
900000996,SO20241228000996,300000096,500000195,500000194,2024-12-28 20:43:00,2024-12-28 20:43:00,STANDARD,CNY,CNY,128035.89,9852.68,14729.79,Y,N,CLOSED,800000014,2,2024-12-28 20:43:00,2024-12-28 20:43:00
900000997,SO20251018000997,300000524,500001051,500001050,2025-10-18 04:39:00,2025-10-19 04:39:00,STANDARD,CNY,CNY,373287.78,74.29,42944.62,Y,Y,CANCELLED,800000014,3,2025-10-18 04:39:00,2025-10-18 04:39:00
900000998,SO20260111000998,300000207,500000417,500000416,2026-01-11 23:32:00,2026-01-13 23:32:00,STANDARD,CNY,CNY,237177.88,4529.87,27285.96,Y,N,BOOKED,800000074,2,2026-01-11 23:32:00,2026-01-11 23:32:00
900000999,SO20260114000999,300000097,500000197,500000196,2026-01-14 06:34:00,2026-01-14 06:34:00,STANDARD,CNY,CNY,38629.65,2972.65,4444.12,N,N,ENTERED,800000114,3,2026-01-14 06:34:00,2026-01-14 06:34:00
900001000,SO20251123001000,300000421,500000845,500000844,2025-11-23 20:26:00,2025-11-25 20:26:00,STANDARD,CNY,CNY,160941.62,0.0,18515.41,Y,Y,CANCELLED,800000060,4,2025-11-23 20:26:00,2025-11-23 20:26:00
900001001,SO20250505001001,300000412,500000827,500000826,2025-05-05 12:18:00,2025-05-08 12:18:00,STANDARD,CNY,CNY,105262.02,0.0,12109.79,Y,N,CLOSED,800000115,3,2025-05-05 12:18:00,2025-05-05 12:18:00
900001002,SO20250818001002,300000711,500001425,500001424,2025-08-18 20:50:00,2025-08-18 20:50:00,STANDARD,CNY,CNY,12951.87,0.0,1490.04,Y,Y,CANCELLED,800000090,4,2025-08-18 20:50:00,2025-08-18 20:50:00
900001003,SO20250819001003,300000097,500000197,500000196,2025-08-19 02:55:00,2025-08-19 02:55:00,STANDARD,CNY,CNY,56559.65,0.0,6506.86,Y,N,CLOSED,800000001,5,2025-08-19 02:55:00,2025-08-19 02:55:00
900001004,SO20250223001004,300000883,500001769,500001768,2025-02-23 06:01:00,2025-02-23 06:01:00,STANDARD,CNY,CNY,42960.22,0.0,4942.33,Y,N,BOOKED,800000080,3,2025-02-23 06:01:00,2025-02-23 06:01:00
900001005,SO20250811001005,300000554,500001111,500001110,2025-08-11 17:11:00,2025-08-14 17:11:00,STANDARD,CNY,CNY,103274.12,10154.84,11881.09,Y,N,BOOKED,800000068,1,2025-08-11 17:11:00,2025-08-11 17:11:00
900001006,SO20241230001006,300000327,500000657,500000656,2024-12-30 21:43:00,2024-12-30 21:43:00,STANDARD,CNY,CNY,324754.95,7324.91,37361.19,Y,N,BOOKED,800000023,4,2024-12-30 21:43:00,2024-12-30 21:43:00
900001007,SO20250829001007,300000622,500001247,500001246,2025-08-29 23:16:00,2025-09-01 23:16:00,STANDARD,CNY,CNY,172114.63,0.0,19800.8,Y,N,CLOSED,800000019,1,2025-08-29 23:16:00,2025-08-29 23:16:00
900001008,SO20250916001008,300000397,500000797,500000796,2025-09-16 02:37:00,2025-09-19 02:37:00,STANDARD,CNY,CNY,16993.28,0.0,1954.98,Y,N,CLOSED,800000025,3,2025-09-16 02:37:00,2025-09-16 02:37:00
900001009,SO20250801001009,300000225,500000453,500000452,2025-08-01 02:14:00,2025-08-02 02:14:00,STANDARD,CNY,CNY,139172.6,9706.18,16011.01,Y,N,CLOSED,800000080,2,2025-08-01 02:14:00,2025-08-01 02:14:00
900001010,SO20250124001010,300000235,500000473,500000472,2025-01-24 11:55:00,2025-01-27 11:55:00,STANDARD,CNY,CNY,354075.13,14822.99,40734.31,Y,N,CLOSED,800000059,4,2025-01-24 11:55:00,2025-01-24 11:55:00
900001011,SO20250822001011,300000240,500000483,500000482,2025-08-22 01:24:00,2025-08-22 01:24:00,STANDARD,CNY,CNY,78302.12,7699.27,9008.21,Y,N,CLOSED,800000076,4,2025-08-22 01:24:00,2025-08-22 01:24:00
900001012,SO20250826001012,300000454,500000911,500000910,2025-08-26 23:55:00,2025-08-28 23:55:00,STANDARD,CNY,CNY,71200.95,3316.3,8191.26,Y,N,CLOSED,800000119,4,2025-08-26 23:55:00,2025-08-26 23:55:00
