header_id,order_number,sold_to_org_id,order_date,booked_date,order_amount,discount_amount,tax_amount,flow_status_code,salesrep_id
900000771,SO20260225000771,300000368,2026-02-25 22:52:00,2026-02-25 22:52:00,77543.17,6047.81,8920.89,CLOSED,800000041
900000772,SO20250126000772,300000408,2025-01-26 11:46:00,2025-01-27 11:46:00,112524.27,0.00,12945.27,CLOSED,800000105
900000773,SO20240517000773,300000266,2024-05-17 05:53:00,2024-05-17 05:53:00,355706.40,34975.97,40921.97,CLOSED,800000119
900000774,SO20250323000774,300000419,2025-03-23 02:12:00,2025-03-26 02:12:00,27743.22,1292.17,3191.70,CLOSED,800000011
900000775,SO20250824000775,300000979,2025-08-24 13:20:00,2025-08-25 13:20:00,19466.98,1914.15,2239.56,CLOSED,800000079
900000776,SO20240520000776,300000118,2024-05-20 06:51:00,2024-05-23 06:51:00,112407.97,8385.25,12931.89,CLOSED,800000097
900000777,SO20250819000777,300000796,2025-08-19 03:31:00,2025-08-19 03:31:00,57562.51,1039.59,6622.24,CLOSED,800000072
900000778,SO20241217000778,300000656,2024-12-17 18:35:00,2024-12-18 18:35:00,111884.75,13203.77,12871.70,ENTERED,800000013
900000779,SO20250615000779,300000244,2025-06-15 05:36:00,2025-06-15 05:36:00,74945.78,2005.95,8622.08,CLOSED,800000045
900000780,SO20250122000780,300000826,2025-01-22 07:39:00,2025-01-25 07:39:00,363345.03,18845.61,41800.76,ENTERED,800000059
900000781,SO20251226000781,300000775,2025-12-26 18:46:00,2025-12-27 18:46:00,140583.07,2262.69,16173.27,CLOSED,800000043
900000782,SO20250613000782,300000064,2025-06-13 08:17:00,2025-06-16 08:17:00,167162.97,10194.83,19231.14,CLOSED,800000010
900000783,SO20240511000783,300000917,2024-05-11 08:41:00,2024-05-14 08:41:00,105487.79,4913.25,12135.76,CLOSED,800000067
900000784,SO20241104000784,300000767,2024-11-04 22:51:00,2024-11-05 22:51:00,3372.19,0.00,387.95,ENTERED,800000075
900000785,SO20250526000785,300000871,2025-05-26 19:38:00,2025-05-26 19:38:00,110482.78,7783.88,12710.41,CLOSED,800000042
900000786,SO20241007000786,300000030,2024-10-07 00:51:00,2024-10-09 00:51:00,74116.34,0.00,8526.66,CANCELLED,800000118
900000787,SO20250322000787,300000844,2025-03-22 15:34:00,2025-03-22 15:34:00,268559.80,21193.68,30896.27,CLOSED,800000048
900000788,SO20241003000788,300000896,2024-10-03 17:50:00,2024-10-06 17:50:00,7238.17,337.12,832.71,BOOKED,800000110
900000789,SO20260314000789,300000837,2026-03-14 17:03:00,2026-03-14 17:03:00,150391.21,0.00,17301.64,CLOSED,800000086
900000790,SO20240615000790,300000010,2024-06-15 06:59:00,2024-06-17 06:59:00,241677.45,14285.70,27803.60,CANCELLED,800000025
900000791,SO20250109000791,300000262,2025-01-09 20:20:00,2025-01-10 20:20:00,97635.49,1763.29,11232.40,BOOKED,800000006
900000792,SO20250904000792,300000441,2025-09-04 18:54:00,2025-09-06 18:54:00,140545.56,10815.30,16168.96,CANCELLED,800000047
900000793,SO20251218000793,300000385,2025-12-18 18:01:00,2025-12-19 18:01:00,85984.24,6711.90,9891.99,CLOSED,800000033
900000794,SO20250412000794,300000504,2025-04-12 12:24:00,2025-04-15 12:24:00,305468.52,8928.43,35142.40,CLOSED,800000069
900000795,SO20240418000795,300000991,2024-04-18 14:59:00,2024-04-19 14:59:00,38763.29,0.00,4459.49,ENTERED,800000049
900000796,SO20251001000796,300000728,2025-10-01 08:46:00,2025-10-04 08:46:00,127869.49,5955.66,14710.65,BOOKED,800000082
900000797,SO20250313000797,300000282,2025-03-13 10:38:00,2025-03-14 10:38:00,12005.13,216.82,1381.12,BOOKED,800000048
900000798,SO20240924000798,300000770,2024-09-24 11:47:00,2024-09-25 11:47:00,25397.10,3064.81,2921.79,BOOKED,800000031
900000799,SO20250529000799,300000254,2025-05-29 22:50:00,2025-06-01 22:50:00,31222.11,14637.20,3591.92,CANCELLED,800000104
900000800,SO20250420000800,300000636,2025-04-20 11:50:00,2025-04-20 11:50:00,23499.95,2310.75,2703.53,CLOSED,800000095
900000801,SO20251127000801,300000146,2025-11-27 01:13:00,2025-11-30 01:13:00,145514.82,11526.06,16740.64,CLOSED,800000084
900000802,SO20260209000802,300000120,2026-02-09 12:06:00,2026-02-12 12:06:00,34897.41,0.00,4014.75,CLOSED,800000028
900000803,SO20260217000803,300000968,2026-02-17 06:32:00,2026-02-18 06:32:00,54813.07,5389.70,6305.93,CLOSED,800000073
900000804,SO20250806000804,300000523,2025-08-06 07:24:00,2025-08-06 07:24:00,23742.55,0.00,2731.44,CLOSED,800000013
900000805,SO20240911000805,300000176,2024-09-11 04:00:00,2024-09-12 04:00:00,189796.58,4145.60,21835.01,BOOKED,800000114
900000806,SO20251203000806,300000901,2025-12-03 00:58:00,2025-12-03 00:58:00,45840.43,0.00,5273.68,CLOSED,800000119
900000807,SO20251217000807,300000319,2025-12-17 18:44:00,2025-12-19 18:44:00,61093.77,3062.71,7028.49,CLOSED,800000084
900000808,SO20251204000808,300000561,2025-12-04 06:24:00,2025-12-05 06:24:00,89038.09,0.00,10243.33,CLOSED,800000029
900000809,SO20251114000809,300000785,2025-11-14 17:08:00,2025-11-15 17:08:00,99306.57,9764.63,11424.65,CLOSED,800000120
900000810,SO20250106000810,300000292,2025-01-06 03:42:00,2025-01-09 03:42:00,41172.32,0.00,4736.64,CLOSED,800000060
900000811,SO20250215000811,300000718,2025-02-15 20:31:00,2025-02-17 20:31:00,2387.29,183.68,274.64,BOOKED,800000007
900000812,SO20240515000812,300000935,2024-05-15 20:09:00,2024-05-17 20:09:00,162257.82,0.00,18666.83,BOOKED,800000119
900000813,SO20250203000813,300000036,2025-02-03 19:28:00,2025-02-06 19:28:00,146561.67,12896.82,16861.08,CLOSED,800000025
900000814,SO20240624000814,300000565,2024-06-24 02:40:00,2024-06-25 02:40:00,175152.25,4104.28,20150.26,CLOSED,800000033
900000815,SO20260312000815,300000633,2026-03-12 18:02:00,2026-03-12 18:02:00,56320.43,1395.56,6479.34,CLOSED,800000102
900000816,SO20250225000816,300000073,2025-02-25 06:55:00,2025-02-25 06:55:00,59369.56,7164.46,6830.13,CLOSED,800000064
900000817,SO20250929000817,300000651,2025-09-29 02:10:00,2025-10-01 02:10:00,2593.53,199.57,298.37,BOOKED,800000002
900000818,SO20260105000818,300000245,2026-01-05 18:27:00,2026-01-08 18:27:00,139863.80,13250.84,16090.53,CLOSED,800000069
900000819,SO20251028000819,300000934,2025-10-28 09:44:00,2025-10-30 09:44:00,135973.50,0.00,15642.98,BOOKED,800000004
900000820,SO20250201000820,300000656,2025-02-01 20:52:00,2025-02-02 20:52:00,563907.09,41510.91,64874.27,CLOSED,800000055
900000821,SO20260308000821,300000765,2026-03-08 00:35:00,2026-03-11 00:35:00,70870.85,0.00,8153.28,BOOKED,800000098
900000822,SO20240519000822,300000413,2024-05-19 22:50:00,2024-05-20 22:50:00,311736.19,21786.59,35863.45,CANCELLED,800000068
900000823,SO20250629000823,300000561,2025-06-29 13:09:00,2025-07-02 13:09:00,166953.75,19678.73,19207.07,BOOKED,800000056
900000824,SO20250223000824,300000669,2025-02-23 13:25:00,2025-02-25 13:25:00,93922.99,7617.87,10805.30,CLOSED,800000026
900000825,SO20250112000825,300000595,2025-01-12 20:20:00,2025-01-15 20:20:00,15177.20,1300.06,1746.05,CLOSED,800000099
900000826,SO20240425000826,300000570,2024-04-25 04:32:00,2024-04-26 04:32:00,166992.32,7777.88,19211.50,ENTERED,800000055
900000827,SO20260205000827,300001000,2026-02-05 23:11:00,2026-02-08 23:11:00,258840.49,29789.12,29778.11,CLOSED,800000119
900000828,SO20251025000828,300000172,2025-10-25 22:26:00,2025-10-28 22:26:00,25993.03,2000.25,2990.35,CLOSED,800000111
900000829,SO20241206000829,300000759,2024-12-06 05:16:00,2024-12-08 05:16:00,108363.24,13076.84,12466.57,CANCELLED,800000119
900000830,SO20251231000830,300000191,2025-12-31 16:50:00,2026-01-01 16:50:00,187676.12,11021.83,21591.06,CLOSED,800000075
900000831,SO20250214000831,300000029,2025-02-14 10:01:00,2025-02-14 10:01:00,20154.56,2432.15,2318.67,BOOKED,800000110
900000832,SO20260127000832,300000387,2026-01-27 12:56:00,2026-01-28 12:56:00,148361.53,12196.44,17068.14,BOOKED,800000008
900000833,SO20250114000833,300000269,2025-01-14 00:24:00,2025-01-14 00:24:00,125556.03,56.17,14444.49,BOOKED,800000115
900000834,SO20260223000834,300000468,2026-02-23 04:04:00,2026-02-26 04:04:00,148444.95,2292.66,17077.74,CLOSED,800000068
900000835,SO20241108000835,300000885,2024-11-08 08:39:00,2024-11-09 08:39:00,259420.70,14709.53,29844.86,CLOSED,800000066
900000836,SO20250119000836,300000979,2025-01-19 21:06:00,2025-01-19 21:06:00,208476.45,6981.20,23984.01,CANCELLED,800000015
900000837,SO20240814000837,300000705,2024-08-14 23:11:00,2024-08-17 23:11:00,26640.43,1240.80,3064.83,CANCELLED,800000046
900000838,SO20250916000838,300000242,2025-09-16 16:56:00,2025-09-19 16:56:00,91205.01,2012.42,10492.61,BOOKED,800000096
900000839,SO20250212000839,300000613,2025-02-12 14:13:00,2025-02-14 14:13:00,4327.48,201.56,497.85,CLOSED,800000089
900000840,SO20251013000840,300000018,2025-10-13 22:16:00,2025-10-13 22:16:00,68023.28,0.00,7825.69,CLOSED,800000104
900000841,SO20240923000841,300000341,2024-09-23 22:10:00,2024-09-25 22:10:00,262129.48,7326.82,30156.49,CLOSED,800000096
900000842,SO20260320000842,300000960,2026-03-20 22:46:00,2026-03-20 22:46:00,216567.23,1535.90,24914.81,BOOKED,800000035
900000843,SO20250319000843,300000721,2025-03-19 21:44:00,2025-03-20 21:44:00,347722.39,11986.43,40003.46,CLOSED,800000048
900000844,SO20240514000844,300000114,2024-05-14 01:45:00,2024-05-17 01:45:00,35246.59,0.00,4054.92,CLOSED,800000020
900000845,SO20250508000845,300000829,2025-05-08 13:20:00,2025-05-10 13:20:00,31540.93,0.00,3628.60,CLOSED,800000016
900000846,SO20240423000846,300000765,2024-04-23 22:24:00,2024-04-26 22:24:00,40551.63,0.00,4665.23,CLOSED,800000075
900000847,SO20250713000847,300000048,2025-07-13 08:34:00,2025-07-13 08:34:00,24269.09,1986.30,2792.02,BOOKED,800000078
900000848,SO20250521000848,300000929,2025-05-21 03:23:00,2025-05-22 03:23:00,175737.69,5808.78,20217.61,CLOSED,800000003
900000849,SO20260224000849,300000910,2026-02-24 09:13:00,2026-02-27 09:13:00,192091.89,6734.07,22099.06,CLOSED,800000101
900000850,SO20250929000850,300000647,2025-09-29 03:05:00,2025-10-02 03:05:00,122103.47,14735.03,14047.30,BOOKED,800000115
900000851,SO20250813000851,300000395,2025-08-13 17:29:00,2025-08-14 17:29:00,10852.71,0.00,1248.54,BOOKED,800000033
900000852,SO20250216000852,300000985,2025-02-16 19:37:00,2025-02-18 19:37:00,44389.93,2067.51,5106.81,CLOSED,800000098
900000853,SO20251121000853,300000705,2025-11-21 09:04:00,2025-11-23 09:04:00,2093.12,252.64,240.80,CLOSED,800000012
900000854,SO20240518000854,300000643,2024-05-18 16:43:00,2024-05-20 16:43:00,153505.88,7149.74,17659.97,CLOSED,800000117
900000855,SO20240923000855,300000961,2024-09-23 06:56:00,2024-09-24 06:56:00,55030.05,0.00,6330.89,CANCELLED,800000026
900000856,SO20250721000856,300000074,2025-07-21 02:23:00,2025-07-23 02:23:00,44375.73,2066.90,5105.17,CLOSED,800000091
900000857,SO20250927000857,300000285,2025-09-27 16:32:00,2025-09-29 16:32:00,202799.49,13906.79,23330.91,CLOSED,800000057
900000858,SO20250118000858,300000606,2025-01-18 13:13:00,2025-01-18 13:13:00,101883.14,12294.80,11721.07,CLOSED,800000029
900000859,SO20250427000859,300000548,2025-04-27 20:14:00,2025-04-30 20:14:00,112206.25,8634.51,12908.68,BOOKED,800000071
900000860,SO20260107000860,300000094,2026-01-07 11:17:00,2026-01-10 11:17:00,61941.03,5935.53,7125.96,BOOKED,800000109
900000861,SO20250626000861,300000750,2025-06-26 03:57:00,2025-06-27 03:57:00,233729.14,2317.50,26889.19,CLOSED,800000029
900000862,SO20240812000862,300000281,2024-08-12 04:00:00,2024-08-14 04:00:00,51298.83,3408.23,5901.63,CLOSED,800000074
900000863,SO20240926000863,300000544,2024-09-26 06:15:00,2024-09-27 06:15:00,197578.27,15542.01,22730.24,CLOSED,800000028
900000864,SO20241218000864,300000031,2024-12-18 20:41:00,2024-12-19 20:41:00,78794.59,0.00,9064.86,CLOSED,800000113
900000865,SO20251022000865,300000902,2025-10-22 18:48:00,2025-10-23 18:48:00,239190.40,22357.53,27517.48,CLOSED,800000102
900000866,SO20250214000866,300000961,2025-02-14 04:19:00,2025-02-15 04:19:00,93746.40,811.10,10784.99,BOOKED,800000053
900000867,SO20260114000867,300000642,2026-01-14 15:51:00,2026-01-14 15:51:00,11164.92,201.67,1284.46,CLOSED,800000013
900000868,SO20250530000868,300000922,2025-05-30 02:18:00,2025-05-31 02:18:00,303935.70,16676.94,34966.06,CLOSED,800000017
900000869,SO20250121000869,300000114,2025-01-21 01:44:00,2025-01-23 01:44:00,244914.11,3121.71,28175.96,BOOKED,800000026
900000870,SO20260220000870,300000282,2026-02-20 19:14:00,2026-02-22 19:14:00,424577.21,21395.89,48845.16,BOOKED,800000023
900000871,SO20240418000871,300000207,2024-04-18 11:49:00,2024-04-18 11:49:00,4289.17,421.71,493.44,BOOKED,800000043
900000872,SO20241018000872,300000304,2024-10-18 20:02:00,2024-10-19 20:02:00,106392.55,12045.33,12239.85,CANCELLED,800000109
900000873,SO20250729000873,300000523,2025-07-29 07:33:00,2025-08-01 07:33:00,106529.81,12855.54,12255.64,BOOKED,800000012
900000874,SO20250824000874,300000101,2025-08-24 04:13:00,2025-08-27 04:13:00,31084.25,3751.13,3576.06,BOOKED,800000096
900000875,SO20251029000875,300000525,2025-10-29 06:04:00,2025-10-29 06:04:00,117169.80,11521.14,13479.71,CLOSED,800000099
900000876,SO20251023000876,300000814,2025-10-23 15:05:00,2025-10-25 15:05:00,69506.30,3237.38,7996.30,ENTERED,800000119
900000877,SO20250618000877,300000483,2025-06-18 12:10:00,2025-06-20 12:10:00,3964.73,71.58,456.12,BOOKED,800000103
900000878,SO20251117000878,300000855,2025-11-17 09:29:00,2025-11-17 09:29:00,118022.69,806.72,13577.84,CLOSED,800000073
900000879,SO20250808000879,300000762,2025-08-08 11:39:00,2025-08-08 11:39:00,68902.17,0.00,7926.80,CLOSED,800000110
900000880,SO20260125000880,300000610,2026-01-25 05:18:00,2026-01-27 05:18:00,212391.33,21547.17,24434.40,CLOSED,800000100
900000881,SO20251201000881,300000848,2025-12-01 02:31:00,2025-12-03 02:31:00,26398.78,2745.12,3037.02,CLOSED,800000120
900000882,SO20250117000882,300000051,2025-01-17 15:18:00,2025-01-19 15:18:00,55568.30,1925.07,6392.82,BOOKED,800000007
900000883,SO20250302000883,300000064,2025-03-02 23:33:00,2025-03-02 23:33:00,44812.10,3448.35,5155.37,CLOSED,800000119
900000884,SO20250915000884,300000579,2025-09-15 13:46:00,2025-09-15 13:46:00,8001.21,615.68,920.49,BOOKED,800000059
900000885,SO20240617000885,300000969,2024-06-17 18:30:00,2024-06-18 18:30:00,86078.46,6624.00,9902.83,CLOSED,800000069
900000886,SO20250927000886,300000107,2025-09-27 03:45:00,2025-09-29 03:45:00,139648.74,6504.42,16065.78,CLOSED,800000112
900000887,SO20250427000887,300000396,2025-04-27 02:58:00,2025-04-28 02:58:00,101788.91,12283.55,11710.23,CANCELLED,800000072
900000888,SO20240724000888,300000729,2024-07-24 06:54:00,2024-07-25 06:54:00,148690.63,11164.91,17106.00,CLOSED,800000061
900000889,SO20240531000889,300000534,2024-05-31 08:19:00,2024-06-03 08:19:00,157764.29,1645.43,18149.87,CLOSED,800000039
900000890,SO20241201000890,300000871,2024-12-01 19:46:00,2024-12-04 19:46:00,185217.79,0.00,21308.24,CANCELLED,800000099
900000891,SO20251103000891,300000258,2025-11-03 12:46:00,2025-11-06 12:46:00,119731.44,3476.98,13774.41,CANCELLED,800000117
900000892,SO20251120000892,300000860,2025-11-20 17:25:00,2025-11-20 17:25:00,60525.15,3323.59,6963.07,CLOSED,800000047
900000893,SO20240512000893,300000079,2024-05-12 00:46:00,2024-05-13 00:46:00,17092.95,1315.36,1966.45,CLOSED,800000094
900000894,SO20240524000894,300000435,2024-05-24 01:14:00,2024-05-27 01:14:00,186285.71,128.33,21431.11,CLOSED,800000099
900000895,SO20241005000895,300000046,2024-10-05 12:10:00,2024-10-07 12:10:00,29145.92,0.00,3353.07,BOOKED,800000098
900000896,SO20240414000896,300000247,2024-04-14 01:13:00,2024-04-17 01:13:00,190845.10,12187.79,21955.62,CLOSED,800000018
900000897,SO20250227000897,300000676,2025-02-27 20:02:00,2025-02-27 20:02:00,12528.36,0.00,1441.32,BOOKED,800000017
900000898,SO20250108000898,300000377,2025-01-08 00:13:00,2025-01-10 00:13:00,73508.84,0.00,8456.77,CLOSED,800000083
900000899,SO20260307000899,300000243,2026-03-07 05:28:00,2026-03-09 05:28:00,157990.69,12157.90,18175.92,CANCELLED,800000094
900000900,SO20251227000900,300000266,2025-12-27 16:12:00,2025-12-30 16:12:00,61329.77,0.00,7055.64,ENTERED,800000095
900000901,SO20250124000901,300000890,2025-01-24 08:15:00,2025-01-24 08:15:00,146620.83,11282.91,16867.88,CLOSED,800000066
900000902,SO20240809000902,300000494,2024-08-09 05:47:00,2024-08-10 05:47:00,12954.79,0.00,1490.37,CLOSED,800000027
900000903,SO20240609000903,300000945,2024-06-09 07:34:00,2024-06-10 07:34:00,62310.88,4795.02,7168.51,CLOSED,800000070
900000904,SO20240620000904,300000740,2024-06-20 00:36:00,2024-06-22 00:36:00,110964.55,13390.77,12765.83,CLOSED,800000066
900000905,SO20240913000905,300000591,2024-09-13 17:08:00,2024-09-16 17:08:00,86813.86,3800.15,9987.44,CLOSED,800000025
900000906,SO20241015000906,300000383,2024-10-15 02:43:00,2024-10-15 02:43:00,79732.76,0.00,9172.80,CLOSED,800000068
900000907,SO20250104000907,300000331,2025-01-04 00:40:00,2025-01-07 00:40:00,141850.61,0.00,16319.09,CLOSED,800000052
900000908,SO20250122000908,300000638,2025-01-22 01:46:00,2025-01-22 01:46:00,147601.51,4079.05,16980.71,ENTERED,800000065
900000909,SO20240924000909,300000615,2024-09-24 23:32:00,2024-09-24 23:32:00,83358.95,0.00,9589.97,CLOSED,800000017
900000910,SO20260104000910,300000424,2026-01-04 17:35:00,2026-01-06 17:35:00,159175.65,0.00,18312.24,CLOSED,800000025
900000911,SO20240417000911,300000605,2024-04-17 07:27:00,2024-04-19 07:27:00,45006.36,17429.35,5177.72,CLOSED,800000059
900000912,SO20240725000912,300000547,2024-07-25 03:49:00,2024-07-25 03:49:00,85168.13,1538.14,9798.10,CLOSED,800000064
900000913,SO20250610000913,300000491,2025-06-10 19:00:00,2025-06-10 19:00:00,116951.29,238.66,13454.57,CLOSED,800000017
900000914,SO20240504000914,300000585,2024-05-04 06:20:00,2024-05-04 06:20:00,14022.89,0.00,1613.25,CLOSED,800000043
900000915,SO20240903000915,300000237,2024-09-03 12:40:00,2024-09-05 12:40:00,48857.86,0.00,5620.82,CLOSED,800000006
900000916,SO20241118000916,300000673,2024-11-18 22:43:00,2024-11-18 22:43:00,155274.96,7232.25,17863.49,BOOKED,800000075
900000917,SO20251127000917,300000162,2025-11-27 17:24:00,2025-11-28 17:24:00,202928.88,7580.53,23345.80,CLOSED,800000119
900000918,SO20260329000918,300000113,2026-03-29 14:17:00,2026-03-30 14:17:00,81932.92,0.00,9425.91,BOOKED,800000105
900000919,SO20250202000919,300000360,2025-02-02 01:14:00,2025-02-05 01:14:00,160435.20,2140.51,18457.15,CLOSED,800000080
900000920,SO20240714000920,300000661,2024-07-14 06:49:00,2024-07-17 06:49:00,69172.41,6801.68,7957.89,CLOSED,800000071
900000921,SO20260309000921,300000214,2026-03-09 04:20:00,2026-03-10 04:20:00,40070.32,336.34,4609.86,CLOSED,800000054
900000922,SO20240519000922,300000652,2024-05-19 14:05:00,2024-05-20 14:05:00,136894.72,5139.98,15748.95,CLOSED,800000097
900000923,SO20251009000923,300000567,2025-10-09 07:18:00,2025-10-09 07:18:00,308128.80,13813.39,35448.45,CLOSED,800000002
900000924,SO20250831000924,300000540,2025-08-31 08:22:00,2025-09-02 08:22:00,26005.83,469.67,2991.82,CANCELLED,800000057
900000925,SO20240430000925,300000393,2024-04-30 22:37:00,2024-05-01 22:37:00,204244.41,13558.09,23497.15,CLOSED,800000037
900000926,SO20250708000926,300000077,2025-07-08 09:16:00,2025-07-11 09:16:00,106306.22,0.00,12229.92,CLOSED,800000053
900000927,SO20241219000927,300000090,2024-12-19 10:43:00,2024-12-20 10:43:00,4835.85,372.15,556.34,CLOSED,800000055
900000928,SO20240514000928,300000663,2024-05-14 22:26:00,2024-05-16 22:26:00,67521.49,927.65,7767.96,CLOSED,800000012
900000929,SO20250429000929,300000206,2025-04-29 14:27:00,2025-05-01 14:27:00,159665.23,2289.30,18368.57,CLOSED,800000025
900000930,SO20250904000930,300000832,2025-09-04 03:57:00,2025-09-04 03:57:00,186416.49,16611.11,21446.14,CANCELLED,800000076
900000931,SO20250404000931,300000855,2025-04-04 11:25:00,2025-04-05 11:25:00,86839.49,787.58,9990.39,BOOKED,800000051
900000932,SO20250317000932,300000259,2025-03-17 11:41:00,2025-03-19 11:41:00,188564.56,1796.23,21693.27,CLOSED,800000113
900000933,SO20260214000933,300000132,2026-02-14 11:51:00,2026-02-16 11:51:00,146265.98,10894.54,16827.06,CLOSED,800000094
900000934,SO20241222000934,300000981,2024-12-22 08:42:00,2024-12-25 08:42:00,314857.78,21315.41,36222.57,CLOSED,800000109
900000935,SO20251210000935,300000595,2025-12-10 14:26:00,2025-12-10 14:26:00,31084.81,561.39,3576.13,CLOSED,800000072
