payment_schedule_id,customer_trx_id,due_date,amount_due_original,amount_due_remaining,amount_applied,overdue_days,aging_bucket,status
1500001737,1200001737,2026-03-11 01:23:00,152759.16,140204.09,12555.07,19,1_30,OPEN
1500001738,1200001738,2026-03-05 01:23:00,42797.28,12205.82,30591.46,25,1_30,OPEN
1500001739,1200001739,2025-01-14 01:21:00,42739.58,24156.29,18583.29,440,GT_90,OPEN
1500001740,1200001740,2025-01-10 01:21:00,3348.31,0.00,3348.31,444,GT_90,CLOSED
1500001741,1200001741,2025-01-10 01:21:00,23919.85,0.00,23919.85,444,GT_90,CLOSED
1500001742,1200001742,2025-04-21 03:53:00,20149.47,8046.87,12102.60,343,GT_90,OPEN
1500001743,1200001743,2025-12-03 17:13:00,34472.46,0.00,34472.46,117,GT_90,CLOSED
1500001744,1200001744,2025-12-12 17:13:00,4454.60,0.00,4454.60,108,GT_90,CLOSED
1500001745,1200001745,2026-05-08 10:16:00,107648.61,0.00,107648.61,0,CURRENT,CLOSED
1500001746,1200001746,2026-05-10 10:16:00,23936.29,0.00,23936.29,0,CURRENT,CLOSED
1500001747,1200001747,2026-05-15 10:16:00,96571.05,0.00,96571.05,0,CURRENT,CLOSED
1500001748,1200001748,2026-01-07 23:08:00,51024.65,48525.99,2498.66,82,61_90,OPEN
1500001749,1200001749,2024-09-04 01:15:00,25536.64,10361.17,15175.47,572,GT_90,OPEN
1500001750,1200001750,2024-08-23 01:15:00,86847.80,57788.27,29059.53,584,GT_90,OPEN
1500001751,1200001751,2025-05-07 12:30:00,16118.73,14543.98,1574.75,327,GT_90,OPEN
1500001752,1200001752,2025-04-27 12:30:00,63447.99,0.00,63447.99,337,GT_90,CLOSED
1500001753,1200001753,2026-01-22 08:52:00,99350.11,49645.50,49704.61,67,61_90,OPEN
1500001754,1200001754,2024-06-29 07:53:00,6397.74,712.24,5685.50,639,GT_90,OPEN
1500001755,1200001755,2024-07-05 07:53:00,40709.21,25473.47,15235.74,633,GT_90,OPEN
1500001756,1200001756,2024-07-08 07:53:00,115967.20,0.00,115967.20,630,GT_90,CLOSED
1500001757,1200001757,2025-12-02 07:44:00,1823.64,0.00,1823.64,118,GT_90,CLOSED
1500001758,1200001758,2024-07-20 12:06:00,58482.98,0.00,58482.98,618,GT_90,CLOSED
1500001759,1200001759,2024-07-16 12:06:00,11718.66,6222.32,5496.34,622,GT_90,OPEN
1500001760,1200001760,2024-09-08 22:43:00,64366.38,0.00,64366.38,568,GT_90,CLOSED
1500001761,1200001761,2026-02-09 05:03:00,4744.96,4366.35,378.61,49,31_60,OPEN
1500001762,1200001762,2024-08-07 05:40:00,32835.56,0.00,32835.56,600,GT_90,CLOSED
1500001763,1200001763,2024-08-14 05:40:00,11699.53,7644.01,4055.52,593,GT_90,OPEN
1500001764,1200001764,2024-08-03 05:40:00,25555.94,9854.39,15701.55,604,GT_90,OPEN
1500001765,1200001765,2024-11-30 01:50:00,203324.93,0.00,203324.93,485,GT_90,CLOSED
1500001766,1200001766,2026-03-09 13:31:00,21209.47,5169.81,16039.66,21,1_30,OPEN
1500001767,1200001767,2026-03-07 13:31:00,36370.28,0.00,36370.28,23,1_30,CLOSED
1500001768,1200001768,2026-02-02 14:39:00,663.88,360.92,302.96,56,31_60,OPEN
1500001769,1200001769,2026-01-24 14:39:00,21372.03,13233.37,8138.66,65,61_90,OPEN
1500001770,1200001770,2024-06-27 01:06:00,1677.85,465.53,1212.32,641,GT_90,OPEN
1500001771,1200001771,2024-07-09 01:06:00,1723.36,1081.48,641.88,629,GT_90,OPEN
1500001772,1200001772,2025-07-26 10:50:00,60571.65,0.00,60571.65,247,GT_90,CLOSED
1500001773,1200001773,2025-07-23 10:50:00,53792.52,17403.30,36389.22,250,GT_90,OPEN
1500001774,1200001774,2025-07-17 10:50:00,56081.99,6024.38,50057.61,256,GT_90,OPEN
1500001775,1200001775,2024-07-29 01:52:00,68682.90,46600.45,22082.45,609,GT_90,OPEN
1500001776,1200001776,2025-09-04 06:35:00,8127.13,3002.72,5124.41,207,GT_90,OPEN
1500001777,1200001777,2025-02-10 13:20:00,1993.60,0.00,1993.60,413,GT_90,CLOSED
1500001778,1200001778,2024-12-24 04:49:00,51829.66,0.00,51829.66,461,GT_90,CLOSED
1500001779,1200001779,2024-12-12 04:49:00,90330.62,0.00,90330.62,473,GT_90,CLOSED
1500001780,1200001780,2024-09-17 17:09:00,70104.92,0.00,70104.92,559,GT_90,CLOSED
1500001781,1200001781,2025-11-15 06:36:00,74964.98,0.00,74964.98,135,GT_90,CLOSED
1500001782,1200001782,2025-11-26 06:36:00,51425.86,26596.88,24828.98,124,GT_90,OPEN
1500001783,1200001783,2025-04-29 00:50:00,22718.90,0.00,22718.90,335,GT_90,CLOSED
1500001784,1200001784,2025-04-16 00:50:00,60339.13,8954.56,51384.57,348,GT_90,OPEN
1500001785,1200001785,2025-04-27 00:50:00,74122.14,22656.24,51465.90,337,GT_90,OPEN
1500001786,1200001786,2024-07-02 04:32:00,13249.95,0.00,13249.95,636,GT_90,CLOSED
1500001787,1200001787,2025-08-24 05:18:00,6989.31,3097.37,3891.94,218,GT_90,OPEN
1500001788,1200001788,2025-11-21 09:46:00,40676.52,17589.53,23086.99,129,GT_90,OPEN
1500001789,1200001789,2024-09-29 23:49:00,39644.03,20361.47,19282.56,547,GT_90,OPEN
1500001790,1200001790,2024-12-08 23:25:00,14135.92,0.00,14135.92,477,GT_90,CLOSED
1500001791,1200001791,2025-10-31 06:18:00,63057.75,0.00,63057.75,150,GT_90,CLOSED
1500001792,1200001792,2025-11-03 06:18:00,1934.75,855.18,1079.57,147,GT_90,OPEN
1500001793,1200001793,2025-03-23 07:30:00,61439.92,0.00,61439.92,372,GT_90,CLOSED
1500001794,1200001794,2025-03-23 07:30:00,94740.83,0.00,94740.83,372,GT_90,CLOSED
1500001795,1200001795,2024-11-08 16:40:00,7879.93,5802.88,2077.05,507,GT_90,OPEN
1500001796,1200001796,2024-11-16 16:40:00,73610.01,23597.91,50012.10,499,GT_90,OPEN
1500001797,1200001797,2024-05-26 16:35:00,14314.86,12401.21,1913.65,673,GT_90,OPEN
1500001798,1200001798,2025-02-09 16:46:00,36065.39,0.00,36065.39,414,GT_90,CLOSED
1500001799,1200001799,2025-02-18 16:46:00,29069.02,0.00,29069.02,405,GT_90,CLOSED
1500001800,1200001800,2025-02-04 16:46:00,150285.59,0.00,150285.59,419,GT_90,CLOSED
1500001801,1200001801,2024-11-28 09:38:00,32233.07,0.00,32233.07,487,GT_90,CLOSED
1500001802,1200001802,2024-11-29 09:38:00,68919.60,0.00,68919.60,486,GT_90,CLOSED
1500001803,1200001803,2024-11-25 09:38:00,100197.37,0.00,100197.37,490,GT_90,CLOSED
1500001804,1200001804,2026-02-12 11:31:00,65930.06,36877.87,29052.19,46,31_60,OPEN
1500001805,1200001805,2026-02-13 11:31:00,26320.58,0.00,26320.58,45,31_60,CLOSED
1500001806,1200001806,2026-02-15 11:31:00,3323.13,2760.44,562.69,43,31_60,OPEN
1500001807,1200001807,2026-02-17 11:31:00,180244.63,0.00,180244.63,41,31_60,CLOSED
1500001808,1200001808,2025-09-20 11:53:00,66594.45,15253.13,51341.32,191,GT_90,OPEN
1500001809,1200001809,2025-05-21 19:06:00,174293.34,0.00,174293.34,313,GT_90,CLOSED
1500001810,1200001810,2025-05-17 19:06:00,34434.13,0.00,34434.13,317,GT_90,CLOSED
1500001811,1200001811,2024-08-31 15:18:00,26086.52,15365.59,10720.93,576,GT_90,OPEN
1500001812,1200001812,2024-08-25 15:18:00,113741.04,88593.16,25147.88,582,GT_90,OPEN
1500001813,1200001813,2024-08-26 15:18:00,35045.96,0.00,35045.96,581,GT_90,CLOSED
1500001814,1200001814,2025-04-03 04:28:00,16240.68,13358.74,2881.94,361,GT_90,OPEN
1500001815,1200001815,2025-03-18 04:28:00,20127.38,0.00,20127.38,377,GT_90,CLOSED
1500001816,1200001816,2024-08-16 12:56:00,11995.33,11719.72,275.61,591,GT_90,OPEN
1500001817,1200001817,2024-08-20 12:56:00,192861.79,34630.88,158230.91,587,GT_90,OPEN
1500001818,1200001818,2024-08-18 12:56:00,23465.74,15615.40,7850.34,589,GT_90,OPEN
1500001819,1200001819,2024-08-16 12:56:00,13729.14,0.00,13729.14,591,GT_90,CLOSED
1500001820,1200001820,2025-08-17 00:43:00,21986.82,0.00,21986.82,225,GT_90,CLOSED
1500001821,1200001821,2025-08-06 08:53:00,72607.00,0.00,72607.00,236,GT_90,CLOSED
1500001822,1200001822,2025-08-09 08:53:00,130044.72,0.00,130044.72,233,GT_90,CLOSED
1500001823,1200001823,2025-08-18 08:53:00,16581.38,0.00,16581.38,224,GT_90,CLOSED
1500001824,1200001824,2026-01-28 07:09:00,3917.90,0.00,3917.90,61,61_90,CLOSED
1500001825,1200001825,2025-04-17 21:01:00,141031.47,82146.01,58885.46,347,GT_90,OPEN
1500001826,1200001826,2025-04-18 21:01:00,107413.71,0.00,107413.71,346,GT_90,CLOSED
1500001827,1200001827,2025-04-23 21:01:00,207868.39,0.00,207868.39,341,GT_90,CLOSED
1500001828,1200001828,2025-04-29 04:03:00,21066.69,0.00,21066.69,335,GT_90,CLOSED
1500001829,1200001829,2025-05-02 04:03:00,34572.61,30337.70,4234.91,332,GT_90,OPEN
1500001830,1200001830,2025-04-30 04:03:00,71848.61,59510.79,12337.82,334,GT_90,OPEN
1500001831,1200001831,2024-06-16 15:32:00,14659.26,0.00,14659.26,652,GT_90,CLOSED
1500001832,1200001832,2024-06-30 15:32:00,22849.48,5194.05,17655.43,638,GT_90,OPEN
1500001833,1200001833,2025-05-16 14:36:00,166543.54,34356.90,132186.64,318,GT_90,OPEN
1500001834,1200001834,2024-12-05 22:07:00,63311.32,7016.01,56295.31,480,GT_90,OPEN
1500001835,1200001835,2026-01-31 13:44:00,13095.91,0.00,13095.91,58,31_60,CLOSED
1500001836,1200001836,2026-02-04 13:44:00,48898.41,30671.61,18226.80,54,31_60,OPEN
1500001837,1200001837,2025-05-21 05:36:00,187095.04,30539.10,156555.94,313,GT_90,OPEN
1500001838,1200001838,2025-05-25 05:36:00,10259.70,0.00,10259.70,309,GT_90,CLOSED
1500001839,1200001839,2025-05-25 05:36:00,23378.52,0.00,23378.52,309,GT_90,CLOSED
1500001840,1200001840,2025-05-27 05:36:00,7220.96,3998.67,3222.29,307,GT_90,OPEN
1500001841,1200001841,2025-05-23 05:36:00,82804.32,0.00,82804.32,311,GT_90,CLOSED
1500001842,1200001842,2024-09-04 14:34:00,21360.62,19404.88,1955.74,572,GT_90,OPEN
1500001843,1200001843,2024-09-02 08:00:00,8025.66,0.00,8025.66,574,GT_90,CLOSED
1500001844,1200001844,2024-08-30 08:00:00,49249.11,0.00,49249.11,577,GT_90,CLOSED
1500001845,1200001845,2025-10-20 14:14:00,11895.05,5138.68,6756.37,161,GT_90,OPEN
1500001846,1200001846,2024-09-28 18:06:00,118459.52,0.00,118459.52,548,GT_90,CLOSED
1500001847,1200001847,2026-03-10 10:23:00,39104.28,7071.46,32032.82,20,1_30,OPEN
1500001848,1200001848,2024-09-01 18:48:00,46824.66,10495.56,36329.10,575,GT_90,OPEN
1500001849,1200001849,2024-08-23 18:48:00,13064.99,0.00,13064.99,584,GT_90,CLOSED
1500001850,1200001850,2024-08-26 18:48:00,4686.47,0.00,4686.47,581,GT_90,CLOSED
1500001851,1200001851,2024-08-27 18:48:00,28497.36,0.00,28497.36,580,GT_90,CLOSED
1500001852,1200001852,2025-06-16 02:37:00,57715.82,48480.11,9235.71,287,GT_90,OPEN
1500001853,1200001853,2025-06-06 02:37:00,26898.98,0.00,26898.98,297,GT_90,CLOSED
1500001854,1200001854,2025-06-08 02:37:00,32460.72,0.00,32460.72,295,GT_90,CLOSED
1500001855,1200001855,2025-05-17 02:11:00,122085.97,0.00,122085.97,317,GT_90,CLOSED
1500001856,1200001856,2025-04-13 16:09:00,7033.14,6015.79,1017.35,351,GT_90,OPEN
1500001857,1200001857,2025-04-14 15:03:00,102393.58,0.00,102393.58,350,GT_90,CLOSED
1500001858,1200001858,2025-04-23 15:03:00,103646.47,11017.10,92629.37,341,GT_90,OPEN
1500001859,1200001859,2025-04-26 15:03:00,1459.85,466.81,993.04,338,GT_90,OPEN
1500001860,1200001860,2025-04-30 15:03:00,2364.37,727.98,1636.39,334,GT_90,OPEN
1500001861,1200001861,2024-07-20 14:56:00,17289.59,0.00,17289.59,618,GT_90,CLOSED
1500001862,1200001862,2024-12-15 12:34:00,28011.16,0.00,28011.16,470,GT_90,CLOSED
1500001863,1200001863,2025-11-10 19:01:00,4323.12,1730.13,2592.99,140,GT_90,OPEN
1500001864,1200001864,2025-11-02 19:01:00,9735.89,9524.92,210.97,148,GT_90,OPEN
1500001865,1200001865,2024-06-08 06:42:00,6990.35,1042.57,5947.78,660,GT_90,OPEN
1500001866,1200001866,2024-06-06 06:42:00,3726.48,858.74,2867.74,662,GT_90,OPEN
1500001867,1200001867,2025-03-30 05:21:00,19692.67,9590.02,10102.65,365,GT_90,OPEN
1500001868,1200001868,2025-03-31 05:21:00,1994.65,0.00,1994.65,364,GT_90,CLOSED
1500001869,1200001869,2025-03-23 05:21:00,12978.63,6480.05,6498.58,372,GT_90,OPEN
1500001870,1200001870,2025-01-08 03:26:00,75899.65,30941.71,44957.94,446,GT_90,OPEN
1500001871,1200001871,2025-01-02 03:26:00,17301.41,11137.54,6163.87,452,GT_90,OPEN
1500001872,1200001872,2025-01-05 03:26:00,20613.17,13582.21,7030.96,449,GT_90,OPEN
1500001873,1200001873,2025-01-05 03:26:00,63307.27,0.00,63307.27,449,GT_90,CLOSED
1500001874,1200001874,2025-01-16 03:26:00,47656.85,0.00,47656.85,438,GT_90,CLOSED
1500001875,1200001875,2024-07-18 22:45:00,10725.56,5719.47,5006.09,620,GT_90,OPEN
1500001876,1200001876,2024-10-30 14:02:00,56900.29,10323.29,46577.00,516,GT_90,OPEN
1500001877,1200001877,2026-05-03 21:08:00,35206.25,14132.04,21074.21,0,CURRENT,OPEN
1500001878,1200001878,2026-04-20 21:08:00,78455.79,30461.02,47994.77,0,CURRENT,OPEN
1500001879,1200001879,2026-04-16 21:08:00,105048.66,0.00,105048.66,0,CURRENT,CLOSED
1500001880,1200001880,2025-05-23 08:43:00,35698.98,0.00,35698.98,311,GT_90,CLOSED
1500001881,1200001881,2025-07-31 04:20:00,21674.26,19794.69,1879.57,242,GT_90,OPEN
1500001882,1200001882,2025-07-26 04:20:00,22178.86,14233.85,7945.01,247,GT_90,OPEN
1500001883,1200001883,2026-01-29 03:40:00,153429.14,50440.40,102988.74,60,31_60,OPEN
1500001884,1200001884,2025-12-22 23:02:00,56066.44,0.00,56066.44,98,GT_90,CLOSED
1500001885,1200001885,2025-12-28 23:02:00,39373.40,15646.11,23727.29,92,GT_90,OPEN
1500001886,1200001886,2026-01-08 23:02:00,88921.15,0.00,88921.15,81,61_90,CLOSED
1500001887,1200001887,2024-06-06 02:15:00,42943.19,32359.06,10584.13,662,GT_90,OPEN
1500001888,1200001888,2024-06-07 02:15:00,53936.44,0.00,53936.44,661,GT_90,CLOSED
1500001889,1200001889,2026-04-03 21:48:00,3650.95,0.00,3650.95,0,CURRENT,CLOSED
1500001890,1200001890,2026-04-16 21:48:00,15496.77,0.00,15496.77,0,CURRENT,CLOSED
1500001891,1200001891,2026-04-05 21:48:00,42094.32,18941.45,23152.87,0,CURRENT,OPEN
1500001892,1200001892,2025-06-23 03:49:00,39428.06,11006.51,28421.55,280,GT_90,OPEN
1500001893,1200001893,2025-06-29 03:49:00,47280.54,0.00,47280.54,274,GT_90,CLOSED
1500001894,1200001894,2025-09-09 17:17:00,7993.71,958.45,7035.26,202,GT_90,OPEN
1500001895,1200001895,2025-09-12 17:17:00,15856.13,0.00,15856.13,199,GT_90,CLOSED
1500001896,1200001896,2025-09-22 17:17:00,80298.13,0.00,80298.13,189,GT_90,CLOSED
1500001897,1200001897,2026-04-02 21:01:00,32107.83,7823.37,24284.46,0,CURRENT,OPEN
1500001898,1200001898,2026-03-30 21:01:00,2534.61,0.00,2534.61,0,CURRENT,CLOSED
1500001899,1200001899,2025-08-19 15:38:00,1332.09,161.74,1170.35,223,GT_90,OPEN
1500001900,1200001900,2025-08-30 15:38:00,19328.18,0.00,19328.18,212,GT_90,CLOSED
1500001901,1200001901,2024-10-30 17:48:00,143287.23,92859.37,50427.86,516,GT_90,OPEN
1500001902,1200001902,2024-11-11 17:48:00,56983.11,0.00,56983.11,504,GT_90,CLOSED
1500001903,1200001903,2024-11-01 17:48:00,34724.31,14621.13,20103.18,514,GT_90,OPEN
1500001904,1200001904,2024-11-11 17:48:00,48096.51,6934.70,41161.81,504,GT_90,OPEN
1500001905,1200001905,2024-11-25 07:13:00,68056.46,0.00,68056.46,490,GT_90,CLOSED
1500001906,1200001906,2025-07-14 14:31:00,29962.89,29678.14,284.75,259,GT_90,OPEN
1500001907,1200001907,2025-04-17 00:00:00,6884.71,0.00,6884.71,348,GT_90,CLOSED
1500001908,1200001908,2026-06-04 04:59:00,89939.01,0.00,89939.01,0,CURRENT,CLOSED
1500001909,1200001909,2025-02-21 08:05:00,29432.34,10429.62,19002.72,402,GT_90,OPEN
1500001910,1200001910,2024-12-18 12:37:00,33709.89,25706.14,8003.75,467,GT_90,OPEN
1500001911,1200001911,2024-12-17 12:37:00,40640.08,16349.92,24290.16,468,GT_90,OPEN
1500001912,1200001912,2024-12-21 12:37:00,4314.44,4161.25,153.19,464,GT_90,OPEN
1500001913,1200001913,2025-02-17 15:18:00,11182.45,0.00,11182.45,406,GT_90,CLOSED
1500001914,1200001914,2025-11-10 05:57:00,23469.89,21985.93,1483.96,140,GT_90,OPEN
1500001915,1200001915,2025-11-11 05:57:00,35922.88,0.00,35922.88,139,GT_90,CLOSED
1500001916,1200001916,2025-11-08 05:57:00,115288.91,0.00,115288.91,142,GT_90,CLOSED
1500001917,1200001917,2025-01-22 03:43:00,134470.46,19870.60,114599.86,432,GT_90,OPEN
1500001918,1200001918,2025-01-06 03:43:00,49219.67,0.00,49219.67,448,GT_90,CLOSED
1500001919,1200001919,2025-01-12 06:19:00,10216.31,0.00,10216.31,442,GT_90,CLOSED
1500001920,1200001920,2025-01-26 06:19:00,149200.79,146463.42,2737.37,428,GT_90,OPEN
1500001921,1200001921,2025-01-03 03:42:00,6005.02,0.00,6005.02,451,GT_90,CLOSED
1500001922,1200001922,2025-01-16 03:42:00,154331.92,18750.77,135581.15,438,GT_90,OPEN
1500001923,1200001923,2025-07-20 21:10:00,58496.89,48061.66,10435.23,253,GT_90,OPEN
1500001924,1200001924,2026-01-16 08:37:00,1956.46,0.00,1956.46,73,61_90,CLOSED
1500001925,1200001925,2025-05-21 18:45:00,39363.84,4176.13,35187.71,313,GT_90,OPEN
1500001926,1200001926,2025-05-13 18:45:00,9626.26,3898.03,5728.23,321,GT_90,OPEN
1500001927,1200001927,2024-10-03 01:37:00,109975.00,0.00,109975.00,543,GT_90,CLOSED
1500001928,1200001928,2024-09-25 01:37:00,91852.24,73134.49,18717.75,551,GT_90,OPEN
1500001929,1200001929,2024-09-29 01:37:00,14187.05,2855.15,11331.90,547,GT_90,OPEN
1500001930,1200001930,2025-07-05 10:45:00,157530.05,146084.78,11445.27,268,GT_90,OPEN
1500001931,1200001931,2025-07-10 10:45:00,3587.06,0.00,3587.06,263,GT_90,CLOSED
1500001932,1200001932,2024-09-23 22:10:00,59550.60,46598.57,12952.03,553,GT_90,OPEN
1500001933,1200001933,2024-09-25 22:10:00,56097.09,31047.67,25049.42,551,GT_90,OPEN
1500001934,1200001934,2024-11-21 23:00:00,27587.61,9737.26,17850.35,494,GT_90,OPEN
1500001935,1200001935,2024-12-05 23:00:00,62706.88,50488.27,12218.61,480,GT_90,OPEN
1500001936,1200001936,2024-11-29 23:00:00,50227.73,20886.60,29341.13,486,GT_90,OPEN
1500001937,1200001937,2024-12-07 23:00:00,7646.24,0.00,7646.24,478,GT_90,CLOSED
1500001938,1200001938,2024-12-03 23:00:00,82560.68,78088.35,4472.33,482,GT_90,OPEN
1500001939,1200001939,2025-02-08 12:56:00,22226.60,0.00,22226.60,415,GT_90,CLOSED
1500001940,1200001940,2025-05-14 01:05:00,17809.47,0.00,17809.47,320,GT_90,CLOSED
1500001941,1200001941,2025-03-16 05:52:00,12294.51,3278.43,9016.08,379,GT_90,OPEN
1500001942,1200001942,2025-03-01 05:52:00,110407.14,63594.85,46812.29,394,GT_90,OPEN
1500001943,1200001943,2024-10-26 00:46:00,99839.59,90026.00,9813.59,520,GT_90,OPEN
1500001944,1200001944,2024-06-09 23:01:00,14240.07,0.00,14240.07,659,GT_90,CLOSED
1500001945,1200001945,2025-12-25 23:36:00,8055.89,0.00,8055.89,95,GT_90,CLOSED
1500001946,1200001946,2025-12-09 23:36:00,20579.53,8633.91,11945.62,111,GT_90,OPEN
1500001947,1200001947,2025-12-18 23:36:00,50278.15,0.00,50278.15,102,GT_90,CLOSED
1500001948,1200001948,2025-12-23 23:36:00,15074.37,0.00,15074.37,97,GT_90,CLOSED
1500001949,1200001949,2026-01-19 15:23:00,1006.25,0.00,1006.25,70,61_90,CLOSED
1500001950,1200001950,2026-02-25 11:33:00,44367.34,15529.76,28837.58,33,31_60,OPEN
1500001951,1200001951,2025-08-12 14:39:00,50492.29,26575.60,23916.69,230,GT_90,OPEN
1500001952,1200001952,2025-08-23 14:39:00,151039.43,77319.28,73720.15,219,GT_90,OPEN
1500001953,1200001953,2025-08-11 14:39:00,43976.90,31993.72,11983.18,231,GT_90,OPEN
1500001954,1200001954,2025-08-22 14:39:00,42914.26,0.00,42914.26,220,GT_90,CLOSED
1500001955,1200001955,2025-05-17 01:56:00,121608.65,0.00,121608.65,317,GT_90,CLOSED
1500001956,1200001956,2025-05-21 01:56:00,59688.05,27752.49,31935.56,313,GT_90,OPEN
1500001957,1200001957,2025-05-13 01:56:00,35618.83,18951.46,16667.37,321,GT_90,OPEN
1500001958,1200001958,2025-01-15 16:47:00,12652.45,9837.95,2814.50,439,GT_90,OPEN
1500001959,1200001959,2025-03-31 02:12:00,12415.59,0.00,12415.59,364,GT_90,CLOSED
1500001960,1200001960,2025-05-07 05:29:00,17286.46,2985.58,14300.88,327,GT_90,OPEN
1500001961,1200001961,2025-05-01 05:29:00,15832.71,10649.83,5182.88,333,GT_90,OPEN
1500001962,1200001962,2025-05-08 05:29:00,15628.94,12751.71,2877.23,326,GT_90,OPEN
1500001963,1200001963,2026-01-23 23:38:00,22665.88,0.00,22665.88,66,61_90,CLOSED
1500001964,1200001964,2025-05-06 15:07:00,86225.45,10345.67,75879.78,328,GT_90,OPEN
1500001965,1200001965,2025-05-02 15:07:00,61566.47,17730.14,43836.33,332,GT_90,OPEN
1500001966,1200001966,2025-05-09 15:07:00,64522.15,23737.49,40784.66,325,GT_90,OPEN
1500001967,1200001967,2025-05-10 15:07:00,21474.92,12413.28,9061.64,324,GT_90,OPEN
1500001968,1200001968,2024-07-31 15:45:00,14367.57,0.00,14367.57,607,GT_90,CLOSED
1500001969,1200001969,2024-08-16 15:45:00,21334.06,7221.39,14112.67,591,GT_90,OPEN
1500001970,1200001970,2025-08-06 19:40:00,30100.21,6770.88,23329.33,236,GT_90,OPEN
1500001971,1200001971,2025-09-14 23:21:00,26322.34,17911.56,8410.78,197,GT_90,OPEN
1500001972,1200001972,2025-09-06 23:21:00,63440.89,0.00,63440.89,205,GT_90,CLOSED
1500001973,1200001973,2026-01-01 13:03:00,47830.41,0.00,47830.41,88,61_90,CLOSED
1500001974,1200001974,2025-12-26 13:03:00,52078.33,0.00,52078.33,94,GT_90,CLOSED
1500001975,1200001975,2025-12-22 13:03:00,79999.88,0.00,79999.88,98,GT_90,CLOSED
1500001976,1200001976,2026-01-24 02:53:00,9929.30,0.00,9929.30,65,61_90,CLOSED
1500001977,1200001977,2025-06-25 10:37:00,128075.28,0.00,128075.28,278,GT_90,CLOSED
1500001978,1200001978,2025-06-17 10:37:00,12845.47,12613.02,232.45,286,GT_90,OPEN
1500001979,1200001979,2025-04-02 18:09:00,29924.13,0.00,29924.13,362,GT_90,CLOSED
1500001980,1200001980,2024-10-21 00:36:00,27887.53,10312.68,17574.85,525,GT_90,OPEN
1500001981,1200001981,2026-02-25 15:06:00,25832.07,0.00,25832.07,33,31_60,CLOSED
1500001982,1200001982,2026-02-26 15:06:00,77907.27,0.00,77907.27,32,31_60,CLOSED
1500001983,1200001983,2026-02-28 15:06:00,49773.80,17555.59,32218.21,30,1_30,OPEN
1500001984,1200001984,2024-07-08 19:13:00,126214.62,0.00,126214.62,630,GT_90,CLOSED
1500001985,1200001985,2024-06-28 19:13:00,178772.88,160669.90,18102.98,640,GT_90,OPEN
1500001986,1200001986,2024-12-11 19:38:00,16097.46,0.00,16097.46,474,GT_90,CLOSED
1500001987,1200001987,2024-12-18 19:38:00,68540.14,0.00,68540.14,467,GT_90,CLOSED
1500001988,1200001988,2025-10-22 01:19:00,53143.04,5787.87,47355.17,159,GT_90,OPEN
1500001989,1200001989,2026-02-03 04:23:00,51864.20,0.00,51864.20,55,31_60,CLOSED
1500001990,1200001990,2026-02-06 04:23:00,63136.78,0.00,63136.78,52,31_60,CLOSED
1500001991,1200001991,2026-01-19 04:23:00,15363.37,6845.09,8518.28,70,61_90,OPEN
1500001992,1200001992,2026-02-15 11:31:00,37034.55,0.00,37034.55,43,31_60,CLOSED
1500001993,1200001993,2025-09-09 13:13:00,128492.94,123975.66,4517.28,202,GT_90,OPEN
1500001994,1200001994,2025-12-14 07:23:00,115974.60,0.00,115974.60,106,GT_90,CLOSED
1500001995,1200001995,2025-12-14 07:23:00,24140.76,19592.64,4548.12,106,GT_90,OPEN
1500001996,1200001996,2025-05-14 22:19:00,108847.97,0.00,108847.97,320,GT_90,CLOSED
1500001997,1200001997,2025-05-20 22:19:00,5395.16,2411.65,2983.51,314,GT_90,OPEN
