line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,line_status_code
1000000938,900000450,2,46774,4.07,7186.15,8166.08,12.00,29247.63,AWAITING_SHIPPING
1000000939,900000450,3,89180,17.82,6510.28,6510.28,0.00,116013.19,AWAITING_SHIPPING
1000000940,900000451,1,51305,1.35,3976.83,4322.64,8.00,5368.72,AWAITING_SHIPPING
1000000941,900000452,1,94538,19.12,6140.98,6140.98,0.00,117415.54,AWAITING_SHIPPING
1000000942,900000453,1,55407,15.12,4556.06,4556.06,0.00,68887.63,INVOICED
1000000943,900000453,2,42417,18.60,4720.26,4968.69,5.00,87796.84,SHIPPED
1000000944,900000454,1,16257,10.11,2457.47,2671.16,8.00,24845.02,SHIPPED
1000000945,900000455,1,85884,11.90,5236.07,5691.38,8.00,62309.23,INVOICED
1000000946,900000455,2,41249,9.21,167.46,182.02,8.00,1542.31,SHIPPED
1000000947,900000455,3,34334,17.31,3027.82,3291.11,8.00,52411.56,AWAITING_SHIPPING
1000000948,900000456,1,67212,6.57,8665.76,9121.85,5.00,56934.04,AWAITING_SHIPPING
1000000949,900000456,2,82391,17.90,2241.90,2547.61,12.00,40130.01,AWAITING_SHIPPING
1000000950,900000457,1,68763,18.79,708.17,722.62,2.00,13306.51,AWAITING_SHIPPING
1000000951,900000457,2,92977,13.39,2097.66,2383.70,12.00,28087.67,INVOICED
1000000952,900000457,3,10974,18.72,8122.46,8122.46,0.00,152052.45,SHIPPED
1000000953,900000458,1,95446,16.08,4022.15,4233.84,5.00,64676.17,AWAITING_SHIPPING
1000000954,900000458,2,72051,8.53,5384.54,5384.54,0.00,45930.13,AWAITING_SHIPPING
1000000955,900000458,3,26328,1.26,8260.20,8694.95,5.00,10407.85,AWAITING_SHIPPING
1000000956,900000458,4,11281,13.69,4791.83,4791.83,0.00,65600.15,SHIPPED
1000000957,900000458,5,27020,11.06,539.29,567.67,5.00,5964.55,INVOICED
1000000958,900000459,1,20248,1.65,8271.58,9399.52,12.00,13648.11,AWAITING_SHIPPING
1000000959,900000460,1,72557,8.63,4704.23,4951.82,5.00,40597.50,INVOICED
1000000960,900000460,2,72267,14.12,4130.51,4130.51,0.00,58322.80,INVOICED
1000000961,900000461,1,74633,10.00,4733.04,5258.93,10.00,47330.40,INVOICED
1000000962,900000462,1,79610,14.20,1989.34,2556.99,22.20,28248.63,AWAITING_SHIPPING
1000000963,900000462,2,84360,13.71,4407.91,4497.87,2.00,60432.45,INVOICED
1000000964,900000463,1,32850,12.28,2273.72,2526.36,10.00,27921.28,AWAITING_SHIPPING
1000000965,900000464,1,48647,1.71,938.06,938.06,0.00,1604.08,SHIPPED
1000000966,900000464,2,26798,3.00,9846.81,9846.81,0.00,29540.43,SHIPPED
1000000967,900000465,1,41940,8.84,5422.26,5532.92,2.00,47932.78,INVOICED
1000000968,900000465,2,39023,15.09,7510.18,8344.64,10.00,113328.62,SHIPPED
1000000969,900000466,1,53629,10.43,716.16,716.16,0.00,7469.55,INVOICED
1000000970,900000467,1,51814,3.98,6148.36,6148.36,0.00,24470.47,SHIPPED
1000000971,900000467,2,75015,1.29,4190.72,4190.72,0.00,5406.03,AWAITING_SHIPPING
1000000972,900000468,1,17775,1.20,7986.19,9075.22,12.00,9583.43,SHIPPED
1000000973,900000469,1,59089,8.71,8064.61,8064.61,0.00,70242.75,INVOICED
1000000974,900000469,2,37908,12.42,7053.57,7053.57,0.00,87605.34,SHIPPED
1000000975,900000469,3,70053,15.42,8074.13,8971.26,10.00,124503.08,SHIPPED
1000000976,900000469,4,33679,16.05,2702.29,2702.29,0.00,43371.75,SHIPPED
1000000977,900000469,5,62462,1.41,2024.13,2024.13,0.00,2854.02,INVOICED
1000000978,900000470,1,62289,8.04,9652.64,9652.64,0.00,77607.23,AWAITING_SHIPPING
1000000979,900000470,2,96039,9.65,8402.69,9548.51,12.00,81085.96,INVOICED
1000000980,900000471,1,89211,13.83,3733.62,3930.13,5.00,51635.96,INVOICED
1000000981,900000472,1,28049,6.53,4718.00,4718.00,0.00,30808.54,SHIPPED
1000000982,900000473,1,60047,9.67,9607.34,9803.41,2.00,92902.98,SHIPPED
1000000983,900000473,2,78576,9.53,1766.57,1766.57,0.00,16835.41,SHIPPED
1000000984,900000474,1,62855,5.65,6735.90,7654.43,12.00,38057.83,INVOICED
1000000985,900000474,2,39682,8.72,4007.20,4452.45,10.00,34942.78,AWAITING_SHIPPING
1000000986,900000475,1,90706,8.23,579.13,579.13,0.00,4766.24,INVOICED
1000000987,900000476,1,49382,12.42,8602.33,8777.89,2.00,106840.94,AWAITING_SHIPPING
1000000988,900000477,1,82274,7.25,8922.97,9392.60,5.00,64691.53,AWAITING_SHIPPING
1000000989,900000478,1,37780,19.83,8888.67,8888.67,0.00,176262.33,AWAITING_SHIPPING
1000000990,900000478,2,18329,13.06,3990.46,4337.46,8.00,52115.41,INVOICED
1000000991,900000479,1,77001,9.17,7479.95,8311.06,10.00,68591.14,INVOICED
1000000992,900000479,2,42094,15.41,7451.32,7843.49,5.00,114824.84,AWAITING_SHIPPING
1000000993,900000480,1,53017,14.72,6807.57,7735.87,12.00,100207.43,AWAITING_SHIPPING
1000000994,900000481,1,75078,14.90,2011.09,2185.97,8.00,29965.24,INVOICED
1000000995,900000481,2,41443,17.73,3418.70,3488.47,2.00,60613.55,AWAITING_SHIPPING
1000000996,900000481,3,28636,14.89,6361.26,6361.26,0.00,94719.16,SHIPPED
1000000997,900000481,4,76190,17.98,6297.80,6845.43,8.00,113234.44,AWAITING_SHIPPING
1000000998,900000481,5,87895,10.46,3594.59,3907.16,8.00,37599.41,AWAITING_SHIPPING
1000000999,900000482,1,54748,2.02,5839.68,5839.68,0.00,11796.15,SHIPPED
1000001000,900000482,2,86154,1.87,4063.85,4063.85,0.00,7599.40,AWAITING_SHIPPING
1000001001,900000483,1,93705,14.96,5910.91,6222.01,5.00,88427.21,AWAITING_SHIPPING
1000001002,900000483,2,85122,13.58,2818.41,2818.41,0.00,38274.01,INVOICED
1000001003,900000484,1,28388,1.46,2977.21,3037.97,2.00,4346.73,SHIPPED
1000001004,900000484,2,14998,17.17,2923.05,3076.90,5.00,50188.77,AWAITING_SHIPPING
1000001005,900000484,3,79253,16.02,622.11,706.94,12.00,9966.20,SHIPPED
1000001006,900000484,4,17859,12.75,816.76,816.76,0.00,10413.69,AWAITING_SHIPPING
1000001007,900000485,1,10281,6.01,8196.49,8196.49,0.00,49260.90,AWAITING_SHIPPING
1000001008,900000486,1,72219,13.06,571.97,621.71,8.00,7469.93,AWAITING_SHIPPING
1000001009,900000486,2,43847,19.18,6883.06,6883.06,0.00,132017.09,INVOICED
1000001010,900000486,3,20364,18.73,8444.82,8444.82,0.00,158171.48,INVOICED
1000001011,900000487,1,93335,7.65,5802.68,6108.08,5.00,44390.50,AWAITING_SHIPPING
1000001012,900000488,1,60859,14.20,7058.69,7202.75,2.00,100233.40,AWAITING_SHIPPING
1000001013,900000488,2,44739,5.27,1660.86,1694.75,2.00,8752.73,AWAITING_SHIPPING
1000001014,900000489,1,76696,6.53,3996.11,3996.11,0.00,26094.60,INVOICED
1000001015,900000489,2,35298,7.10,6287.72,6986.35,10.00,44642.81,INVOICED
1000001016,900000489,3,36218,11.94,674.05,674.05,0.00,8048.16,SHIPPED
1000001017,900000490,1,28331,1.77,3030.96,3190.48,5.00,5364.80,SHIPPED
1000001018,900000491,1,43568,11.65,4232.84,4703.15,10.00,49312.59,AWAITING_SHIPPING
1000001019,900000491,2,54705,9.40,8250.42,8684.65,5.00,77553.95,SHIPPED
1000001020,900000492,1,39601,8.90,2809.66,3192.79,12.00,25005.97,AWAITING_SHIPPING
1000001021,900000492,2,40785,5.74,1683.11,1870.12,10.00,9661.05,INVOICED
1000001022,900000493,1,78128,5.23,6444.70,6444.70,0.00,33705.78,SHIPPED
1000001023,900000493,2,72236,6.35,9834.14,9834.14,0.00,62446.79,SHIPPED
1000001024,900000494,1,30257,8.64,7468.52,8298.36,10.00,64528.01,AWAITING_SHIPPING
1000001025,900000494,2,69331,9.83,2593.12,2593.12,0.00,25490.37,INVOICED
1000001026,900000495,1,18049,17.09,1597.77,1630.38,2.00,27305.89,AWAITING_SHIPPING
1000001027,900000496,1,87902,18.00,4598.00,4598.00,0.00,82764.00,INVOICED
1000001028,900000497,1,78743,2.01,1464.00,1493.88,2.00,2942.64,SHIPPED
1000001029,900000498,1,66176,8.78,2791.55,2791.55,0.00,24509.81,AWAITING_SHIPPING
1000001030,900000498,2,88092,11.76,6309.45,6309.45,0.00,74199.13,SHIPPED
1000001031,900000499,1,20529,1.41,652.47,652.47,0.00,919.98,AWAITING_SHIPPING
1000001032,900000499,2,99864,18.17,2865.25,2923.72,2.00,52061.59,SHIPPED
1000001033,900000500,1,23623,14.34,4965.91,5517.68,10.00,71211.15,AWAITING_SHIPPING
1000001034,900000500,2,34540,13.41,1177.05,1201.07,2.00,15784.24,SHIPPED
1000001035,900000501,1,67602,6.49,3924.75,3924.75,0.00,25471.63,SHIPPED
1000001036,900000502,1,38154,1.29,6891.95,7831.76,12.00,8890.62,AWAITING_SHIPPING
1000001037,900000502,2,57175,15.72,6629.90,7533.98,12.00,104222.03,SHIPPED
1000001038,900000503,1,47571,6.04,5988.90,6304.10,5.00,36172.96,AWAITING_SHIPPING
1000001039,900000503,2,73226,14.28,3479.06,3781.59,8.00,49680.98,AWAITING_SHIPPING
1000001040,900000504,1,16763,14.18,3934.23,4470.72,12.00,55787.38,SHIPPED
1000001041,900000505,1,21885,12.06,6463.58,7181.76,10.00,77950.77,INVOICED
1000001042,900000505,2,48392,10.13,4415.71,4648.12,5.00,44731.14,INVOICED
1000001043,900000506,1,77951,13.17,4216.03,4216.03,0.00,55525.12,SHIPPED
1000001044,900000506,2,32419,9.57,2132.56,2176.08,2.00,20408.60,AWAITING_SHIPPING
1000001045,900000507,1,92748,19.18,1384.14,1384.14,0.00,26547.81,AWAITING_SHIPPING
1000001046,900000507,2,99092,8.37,7905.05,8321.11,5.00,66165.27,SHIPPED
1000001047,900000508,1,28574,13.52,5406.24,5406.24,0.00,73092.36,INVOICED
1000001048,900000509,1,16750,18.34,1323.45,1438.53,8.00,24272.07,SHIPPED
1000001049,900000510,1,37328,11.65,490.89,533.58,8.00,5718.87,INVOICED
1000001050,900000510,2,85760,10.97,4662.41,4662.41,0.00,51146.64,AWAITING_SHIPPING
1000001051,900000511,1,71516,5.54,734.33,734.33,0.00,4068.19,INVOICED
1000001052,900000512,1,49052,19.47,1294.08,1294.08,0.00,25195.74,SHIPPED
1000001053,900000513,1,31207,13.17,8378.13,8378.13,0.00,110339.97,AWAITING_SHIPPING
1000001054,900000513,2,46788,7.13,3404.07,3868.26,12.00,24271.02,INVOICED
1000001055,900000514,1,31478,4.57,1203.00,1307.61,8.00,5497.71,INVOICED
1000001056,900000515,1,78425,4.16,1683.79,1683.79,0.00,7004.57,AWAITING_SHIPPING
1000001057,900000516,1,68035,7.43,1687.98,1687.98,0.00,12541.69,SHIPPED
1000001058,900000517,1,94401,11.50,7980.47,8143.34,2.00,91775.40,INVOICED
1000001059,900000517,2,85930,15.97,888.90,888.90,0.00,14195.73,AWAITING_SHIPPING
1000001060,900000517,3,72521,7.47,4484.04,4873.96,8.00,33495.78,SHIPPED
1000001061,900000517,4,10587,4.46,6871.38,7011.61,2.00,30646.35,SHIPPED
1000001062,900000518,1,84659,3.71,5835.43,6631.17,12.00,21649.45,INVOICED
1000001063,900000518,2,36264,15.04,5441.03,5727.40,5.00,81833.09,AWAITING_SHIPPING
1000001064,900000519,1,20227,11.14,6540.40,6540.40,0.00,72860.06,AWAITING_SHIPPING
1000001065,900000519,2,67413,4.11,3328.34,3698.16,10.00,13679.48,SHIPPED
1000001066,900000520,1,32223,1.48,2636.15,2636.15,0.00,3901.50,SHIPPED
1000001067,900000520,2,47123,14.07,6979.14,7346.46,5.00,98196.50,AWAITING_SHIPPING
1000001068,900000520,3,21219,4.95,6442.31,7158.12,10.00,31889.43,SHIPPED
1000001069,900000521,1,26012,7.51,2142.28,2380.31,10.00,16088.52,SHIPPED
1000001070,900000522,1,43391,3.13,3590.62,3989.58,10.00,11238.64,INVOICED
1000001071,900000523,1,33173,3.77,4087.78,4443.24,8.00,15410.93,SHIPPED
1000001072,900000523,2,87723,1.38,5223.85,5223.85,0.00,7208.91,INVOICED
1000001073,900000524,1,20076,3.58,7037.97,7037.97,0.00,25195.93,SHIPPED
1000001074,900000525,1,19184,9.31,2856.76,2856.76,0.00,26596.44,SHIPPED
1000001075,900000525,2,12520,11.74,6444.19,7322.94,12.00,75654.79,AWAITING_SHIPPING
1000001076,900000526,1,25353,13.22,228.71,259.90,12.00,3023.55,INVOICED
1000001077,900000527,1,86443,8.83,6991.03,7767.81,10.00,61730.79,AWAITING_SHIPPING
1000001078,900000527,2,11125,19.43,482.43,536.03,10.00,9373.61,SHIPPED
1000001079,900000527,3,89746,1.38,6491.36,6491.36,0.00,8958.08,INVOICED
1000001080,900000527,4,87403,11.42,526.21,526.21,0.00,6009.32,INVOICED
1000001081,900000528,1,94492,13.19,2070.85,2070.85,0.00,27314.51,SHIPPED
1000001082,900000529,1,96690,15.67,3317.41,3317.41,0.00,51983.81,SHIPPED
1000001083,900000529,2,23717,6.40,6024.72,6024.72,0.00,38558.21,INVOICED
1000001084,900000529,3,21665,2.08,5502.34,5502.34,0.00,11444.87,INVOICED
1000001085,900000529,4,43696,3.20,2565.87,2565.87,0.00,8210.78,AWAITING_SHIPPING
1000001086,900000529,5,74102,16.44,4109.64,4109.64,0.00,67562.48,SHIPPED
1000001087,900000530,1,39437,2.60,6104.79,6426.09,5.00,15872.45,INVOICED
1000001088,900000531,1,36563,6.42,3821.71,5977.02,36.06,24535.38,AWAITING_SHIPPING
1000001089,900000531,2,24596,8.59,9510.02,9510.02,0.00,81691.07,AWAITING_SHIPPING
1000001090,900000532,1,40482,13.13,485.35,510.90,5.00,6372.65,AWAITING_SHIPPING
1000001091,900000532,2,88993,8.59,5211.00,5317.35,2.00,44762.49,SHIPPED
1000001092,900000532,3,63009,3.28,2384.24,2649.15,10.00,7820.31,INVOICED
1000001093,900000533,1,50313,4.97,7809.52,7809.52,0.00,38813.31,INVOICED
1000001094,900000534,1,17818,15.77,1214.03,1982.09,38.75,19145.25,INVOICED
1000001095,900000535,1,49548,17.74,7967.23,7967.23,0.00,141338.66,SHIPPED
1000001096,900000536,1,64043,1.49,7284.41,7284.41,0.00,10853.77,SHIPPED
1000001097,900000537,1,56671,13.52,164.44,164.44,0.00,2223.23,SHIPPED
1000001098,900000537,2,60920,19.32,1852.50,1890.31,2.00,35790.30,SHIPPED
1000001099,900000537,3,86565,8.03,2463.40,2593.05,5.00,19781.10,SHIPPED
1000001100,900000537,4,41046,19.76,5074.89,5766.92,12.00,100279.83,SHIPPED
1000001101,900000538,1,10971,17.10,8050.94,8050.94,0.00,137671.07,INVOICED
1000001102,900000539,1,21151,3.12,3968.60,4509.77,12.00,12382.03,INVOICED
1000001103,900000540,1,61548,14.65,4084.58,4299.56,5.00,59839.10,SHIPPED
1000001104,900000541,1,29835,12.58,3133.92,3406.43,8.00,39424.71,SHIPPED
1000001105,900000541,2,67865,2.05,9776.42,9975.94,2.00,20041.66,AWAITING_SHIPPING
1000001106,900000542,1,62461,18.13,2986.64,3047.59,2.00,54147.78,AWAITING_SHIPPING
1000001107,900000543,1,15541,12.01,6180.93,6718.40,8.00,74232.97,SHIPPED
1000001108,900000543,2,82333,14.35,4464.65,4852.88,8.00,64067.73,SHIPPED
1000001109,900000543,3,60902,1.78,8819.81,8999.81,2.00,15699.26,SHIPPED
1000001110,900000543,4,64965,8.52,4665.99,4761.21,2.00,39754.23,AWAITING_SHIPPING
1000001111,900000544,1,66960,19.55,5941.89,6254.62,5.00,116163.95,AWAITING_SHIPPING
1000001112,900000544,2,14996,2.16,5686.08,6317.87,10.00,12281.93,AWAITING_SHIPPING
1000001113,900000545,1,64563,16.27,5940.58,7711.03,22.96,96653.24,AWAITING_SHIPPING
1000001114,900000546,1,72125,11.91,6232.55,6232.55,0.00,74229.67,INVOICED
1000001115,900000546,2,18711,14.97,1050.16,1166.85,10.00,15720.90,INVOICED
1000001116,900000546,3,58315,6.56,4456.84,4952.04,10.00,29236.87,AWAITING_SHIPPING
1000001117,900000546,4,65121,11.30,1907.50,2119.45,10.00,21554.75,AWAITING_SHIPPING
1000001118,900000547,1,47069,7.13,9817.64,9817.64,0.00,69999.77,AWAITING_SHIPPING
1000001119,900000547,2,93911,17.02,7861.37,8933.38,12.00,133800.52,AWAITING_SHIPPING
1000001120,900000548,1,72686,16.74,3245.89,3312.13,2.00,54336.20,AWAITING_SHIPPING
1000001121,900000548,2,82322,9.59,2140.89,2140.89,0.00,20531.14,SHIPPED
1000001122,900000548,3,18067,8.78,6137.32,6460.34,5.00,53885.67,AWAITING_SHIPPING
1000001123,900000549,1,45249,8.32,3035.62,3299.59,8.00,25256.36,SHIPPED
1000001124,900000549,2,90236,3.95,8459.72,9613.32,12.00,33415.89,AWAITING_SHIPPING
1000001125,900000549,3,24364,3.45,3229.94,3399.94,5.00,11143.29,SHIPPED
1000001126,900000549,4,14952,17.81,3085.28,3148.25,2.00,54948.84,INVOICED
1000001127,900000550,1,81224,12.68,8592.95,9045.21,5.00,108958.61,SHIPPED
1000001128,900000550,2,75788,3.90,8387.26,9530.98,12.00,32710.31,AWAITING_SHIPPING
1000001129,900000550,3,20429,9.87,9539.61,9539.61,0.00,94155.95,INVOICED
1000001130,900000551,1,50942,8.30,7616.40,7771.84,2.00,63216.12,AWAITING_SHIPPING
1000001131,900000551,2,59774,10.32,7408.54,7559.73,2.00,76456.13,SHIPPED
1000001132,900000551,3,38784,8.08,699.51,699.51,0.00,5652.04,AWAITING_SHIPPING
1000001133,900000551,4,50295,1.29,1219.90,1219.90,0.00,1573.67,SHIPPED
1000001134,900000552,1,22471,1.91,8733.75,9493.21,8.00,16681.46,AWAITING_SHIPPING
1000001135,900000552,2,26854,17.80,6955.34,7903.79,12.00,123805.05,AWAITING_SHIPPING
1000001136,900000552,3,40447,11.83,2311.66,2311.66,0.00,27346.94,SHIPPED
1000001137,900000552,4,91455,3.12,8960.40,8960.40,0.00,27956.45,INVOICED
1000001138,900000553,1,50214,14.18,6308.02,6308.02,0.00,89447.72,INVOICED
1000001139,900000553,2,46199,1.93,1448.37,1645.87,12.00,2795.35,AWAITING_SHIPPING
1000001140,900000554,1,40809,8.93,9240.27,9726.60,5.00,82515.61,SHIPPED
1000001141,900000555,1,17244,14.75,6051.17,6051.17,0.00,89254.76,INVOICED
1000001142,900000555,2,73561,12.99,3719.57,3795.48,2.00,48317.21,AWAITING_SHIPPING
1000001143,900000556,1,46071,15.14,7842.87,7842.87,0.00,118741.05,AWAITING_SHIPPING
1000001144,900000557,1,17760,19.83,8965.40,9745.00,8.00,177783.88,AWAITING_SHIPPING
1000001145,900000558,1,62941,16.21,7968.14,7968.14,0.00,129163.55,SHIPPED
1000001146,900000559,1,16117,16.13,2777.78,2777.78,0.00,44805.59,SHIPPED
1000001147,900000560,1,75884,19.71,6107.59,6940.44,12.00,120380.60,AWAITING_SHIPPING
1000001148,900000561,1,99294,8.55,2497.33,2497.33,0.00,21352.17,INVOICED
1000001149,900000561,2,32192,8.58,2578.43,2578.43,0.00,22122.93,INVOICED
1000001150,900000561,3,71221,2.99,6685.85,7267.23,8.00,19990.69,AWAITING_SHIPPING
1000001151,900000562,1,62034,15.79,8170.18,8336.92,2.00,129007.14,SHIPPED
1000001152,900000563,1,32461,16.47,5135.93,5135.93,0.00,84588.77,INVOICED
1000001153,900000564,1,66739,4.04,2445.08,2657.70,8.00,9878.12,SHIPPED
1000001154,900000565,1,54027,10.84,5466.73,5466.73,0.00,59259.35,SHIPPED
1000001155,900000565,2,90728,1.97,589.67,589.67,0.00,1161.65,AWAITING_SHIPPING
1000001156,900000566,1,50550,17.64,6023.44,6146.37,2.00,106253.48,AWAITING_SHIPPING
1000001157,900000566,2,75842,9.96,8002.23,8002.23,0.00,79702.21,INVOICED
1000001158,900000567,1,29137,4.41,8966.94,8966.94,0.00,39544.21,AWAITING_SHIPPING
1000001159,900000567,2,57381,1.95,1032.64,1053.71,2.00,2013.65,SHIPPED
1000001160,900000567,3,62295,14.39,4006.86,4006.86,0.00,57658.72,INVOICED
1000001161,900000568,1,91089,9.70,6660.36,7400.40,10.00,64605.49,INVOICED
1000001162,900000568,2,18053,18.89,5408.78,6009.76,10.00,102171.85,SHIPPED
1000001163,900000568,3,23649,4.75,2678.91,2819.91,5.00,12724.82,INVOICED
1000001164,900000569,1,23254,14.85,3269.86,3336.59,2.00,48557.42,SHIPPED
1000001165,900000569,2,95221,6.97,6795.92,7386.87,8.00,47367.56,SHIPPED
1000001166,900000569,3,67605,4.83,6415.89,6753.57,5.00,30988.75,INVOICED
1000001167,900000569,4,55644,13.80,6364.58,6364.58,0.00,87831.20,AWAITING_SHIPPING
1000001168,900000570,1,66502,3.11,2031.09,2308.06,12.00,6316.69,AWAITING_SHIPPING
1000001169,900000570,2,12600,16.69,3190.19,3255.30,2.00,53244.27,INVOICED
1000001170,900000570,3,26653,13.70,6834.43,6973.91,2.00,93631.69,AWAITING_SHIPPING
1000001171,900000570,4,24158,5.93,128.99,140.21,8.00,764.91,AWAITING_SHIPPING
1000001172,900000571,1,54079,6.17,2062.97,2344.28,12.00,12728.52,SHIPPED
1000001173,900000571,2,43816,9.36,8203.39,8203.39,0.00,76783.73,AWAITING_SHIPPING
1000001174,900000571,3,35771,7.76,6634.78,6634.78,0.00,51485.89,SHIPPED
1000001175,900000572,1,93482,10.45,860.59,860.59,0.00,8993.17,AWAITING_SHIPPING
1000001176,900000573,1,90772,14.20,2498.73,2839.47,12.00,35481.97,INVOICED
1000001177,900000574,1,58258,15.78,1472.20,1672.95,12.00,23231.32,AWAITING_SHIPPING
1000001178,900000575,1,63495,12.81,2553.02,2901.16,12.00,32704.19,SHIPPED
1000001179,900000575,2,30046,14.80,2792.27,2792.27,0.00,41325.60,INVOICED
1000001180,900000575,3,37604,3.88,621.22,621.22,0.00,2410.33,INVOICED
1000001181,900000576,1,83289,2.26,9013.32,9197.27,2.00,20370.10,AWAITING_SHIPPING
1000001182,900000576,2,43381,2.69,456.58,507.31,10.00,1228.20,INVOICED
1000001183,900000576,3,99502,12.05,2051.46,2093.33,2.00,24720.09,SHIPPED
1000001184,900000577,1,56885,15.64,1371.08,1490.30,8.00,21443.69,AWAITING_SHIPPING
1000001185,900000577,2,48270,6.14,731.98,731.98,0.00,4494.36,SHIPPED
1000001186,900000578,1,73023,13.14,9408.99,9408.99,0.00,123634.13,INVOICED
1000001187,900000579,1,99141,7.56,3378.88,3378.88,0.00,25544.33,AWAITING_SHIPPING
1000001188,900000579,2,82164,19.66,6461.87,7023.77,8.00,127040.36,SHIPPED
1000001189,900000579,3,82006,12.30,131.80,138.74,5.00,1621.14,AWAITING_SHIPPING
1000001190,900000579,4,53018,19.50,6817.37,6817.37,0.00,132938.71,SHIPPED
1000001191,900000579,5,19756,12.63,1354.78,1426.08,5.00,17110.87,INVOICED
1000001192,900000580,1,82828,10.47,8090.47,9193.72,12.00,84707.22,SHIPPED
1000001193,900000581,1,10586,8.94,3353.59,3645.21,8.00,29981.09,INVOICED
1000001194,900000582,1,56807,17.58,3037.21,4305.04,29.45,53394.15,INVOICED
1000001195,900000582,2,92322,17.11,5225.04,5500.04,5.00,89400.43,AWAITING_SHIPPING
1000001196,900000583,1,22007,17.55,4905.61,5163.80,5.00,86093.46,INVOICED
1000001197,900000583,2,88419,2.85,6221.00,6761.96,8.00,17729.85,INVOICED
1000001198,900000583,3,89836,19.71,3136.16,3200.16,2.00,61813.71,INVOICED
1000001199,900000583,4,55636,12.67,6793.19,7547.99,10.00,86069.72,AWAITING_SHIPPING
1000001200,900000583,5,10919,7.46,1250.80,1421.36,12.00,9330.97,AWAITING_SHIPPING
1000001201,900000584,1,36877,8.09,1282.36,1282.36,0.00,10374.29,INVOICED
1000001202,900000585,1,87066,16.53,2645.30,2699.29,2.00,43726.81,SHIPPED
1000001203,900000586,1,13751,13.47,7401.77,8224.19,10.00,99701.84,INVOICED
1000001204,900000587,1,71516,15.49,2396.11,2662.34,10.00,37115.74,SHIPPED
1000001205,900000588,1,40209,1.05,5655.50,5655.50,0.00,5938.28,INVOICED
1000001206,900000588,2,44858,16.13,6140.04,6140.04,0.00,99038.85,AWAITING_SHIPPING
1000001207,900000588,3,28946,4.16,798.35,907.22,12.00,3321.14,AWAITING_SHIPPING
1000001208,900000589,1,22540,15.53,5035.78,5035.78,0.00,78205.66,INVOICED
1000001209,900000590,1,73767,4.10,1706.31,1706.31,0.00,6995.87,INVOICED
1000001210,900000591,1,85371,6.41,5891.22,6403.50,8.00,37762.72,AWAITING_SHIPPING
1000001211,900000591,2,41433,15.37,2325.64,2527.87,8.00,35745.09,AWAITING_SHIPPING
1000001212,900000591,3,20829,18.56,3525.50,3832.07,8.00,65433.28,INVOICED
